,row,col,T_SAND,T_SILT,T_CLAY,Soil texture,Root depth,Climate type,IGBP,Root type
0,160,213,37.0,46.0,17.0,4.0,0.9155413138018389,Cfb,1,4.0
1,160,214,37.0,46.0,17.0,4.0,0.9155413138018389,Cfb,1,4.0
2,160,215,37.0,46.0,17.0,4.0,1.953154802777192,Cfb,1,4.0
3,160,216,37.0,46.0,17.0,4.0,5.13466086823837,Cfc,1,4.0
4,160,217,26.0,63.0,11.0,3.0,1.9989318684672526,Cfc,1,4.0
5,160,218,26.0,63.0,11.0,3.0,2.372777904936328,Csb,1,4.0
6,160,225,37.0,46.0,17.0,4.0,1.0376134889754098,Cfb,1,4.0
7,160,226,37.0,46.0,17.0,4.0,0.8316166933699947,Cfb,1,4.0
8,160,227,37.0,46.0,17.0,4.0,1.0376134889754098,Cfb,1,4.0
9,160,228,37.0,46.0,17.0,4.0,1.0608411111959288,Dfc,7,3.0
10,160,229,37.0,46.0,17.0,4.0,0.35858701457240727,Dfc,7,3.0
11,160,230,37.0,46.0,17.0,4.0,0.8545052262150534,Dfb,1,4.0
12,160,231,37.0,46.0,17.0,4.0,0.8392462043183286,Dfb,1,4.0
13,160,239,86.0,8.0,6.0,1.0,1.2359807736324342,Dfc,1,4.0
14,160,240,86.0,8.0,6.0,1.0,4.089417868314683,Dfc,1,4.0
15,160,247,40.0,39.0,21.0,4.0,2.5635156786450466,Dfc,1,4.0
16,160,248,40.0,39.0,21.0,4.0,1.2207217517357662,Dfc,1,4.0
17,160,249,40.0,39.0,21.0,4.0,0.8545052262150534,Dfc,1,4.0
18,160,250,40.0,39.0,21.0,4.0,0.8545052262150534,Dfc,1,4.0
19,160,251,40.0,39.0,21.0,4.0,0.6637674525063346,Dfc,1,4.0
20,160,264,86.0,8.0,6.0,1.0,2.04470893415737,Dfb,10,6.0
21,160,265,20.0,40.0,40.0,9.0,2.166781109330941,Dfb,10,6.0
22,160,266,20.0,40.0,40.0,9.0,1.9836728465705846,Dfb,10,6.0
23,160,267,20.0,40.0,40.0,9.0,2.166781109330941,Dfb,10,6.0
24,160,268,20.0,40.0,40.0,9.0,2.548256656748322,Dfb,12,1.0
25,160,269,20.0,40.0,40.0,9.0,2.8915846494240043,Dfb,12,1.0
26,160,270,20.0,40.0,40.0,9.0,1.6479743648432645,BSk,12,1.0
27,160,271,86.0,8.0,6.0,1.0,1.70901045243005,BSk,10,6.0
28,160,272,86.0,8.0,6.0,1.0,1.70901045243005,BSk,10,6.0
29,160,273,20.0,40.0,40.0,9.0,1.4190890363927906,BSk,10,6.0
30,160,274,20.0,40.0,40.0,9.0,1.6708628976882949,BSk,10,6.0
31,160,275,20.0,40.0,40.0,9.0,1.2359807736324342,BSk,10,6.0
32,160,276,20.0,40.0,40.0,9.0,1.2359807736324342,BSk,10,6.0
33,160,277,75.0,15.0,10.0,2.0,1.2359807736324342,BSk,10,6.0
34,160,278,75.0,15.0,10.0,2.0,1.2359807736324342,BSk,10,6.0
35,160,279,20.0,40.0,40.0,9.0,1.2054627298390415,BSk,10,6.0
36,160,280,79.0,12.0,9.0,2.0,1.7013809414816876,Dfb,10,6.0
37,160,281,79.0,12.0,9.0,2.0,1.6403448538949021,Dfb,10,6.0
38,160,282,79.0,12.0,9.0,2.0,1.129167620355588,Dfb,10,6.0
39,160,283,75.0,15.0,10.0,2.0,1.4419775692378494,Dfb,10,6.0
40,160,284,75.0,15.0,10.0,2.0,1.724269474326718,Dfb,10,6.0
41,160,285,75.0,15.0,10.0,2.0,1.1902037079423735,Dfb,14,1.0
42,160,286,75.0,15.0,10.0,2.0,1.1902037079423735,Dfb,14,1.0
43,160,287,75.0,15.0,10.0,2.0,1.2054627298390415,Dfb,14,1.0
44,160,288,75.0,15.0,10.0,2.0,1.1902037079423735,Dfb,14,1.0
45,160,289,79.0,12.0,9.0,2.0,1.2207217517357662,Dfb,10,6.0
46,160,290,86.0,8.0,6.0,1.0,1.2359807736324342,BSk,10,6.0
47,160,291,86.0,8.0,6.0,1.0,1.0986495765621953,BSk,14,1.0
48,160,292,86.0,8.0,6.0,1.0,1.251239795529159,Dfb,14,1.0
49,160,293,86.0,8.0,6.0,1.0,0.6408789196613043,Dfb,14,1.0
50,160,294,86.0,8.0,6.0,1.0,1.2359807736324342,Dfb,14,1.0
51,160,295,18.0,61.0,21.0,3.0,0.8545052262150534,Dfb,12,1.0
52,160,296,18.0,61.0,21.0,3.0,1.2359807736324342,Dfb,12,1.0
53,160,297,41.0,36.0,23.0,4.0,1.2054627298390415,Dfb,14,1.0
54,160,298,80.0,12.0,8.0,1.0,1.2207217517357662,Dfb,14,1.0
55,160,299,18.0,61.0,21.0,3.0,1.2207217517357662,Dfb,12,1.0
56,160,300,24.0,58.0,18.0,3.0,1.251239795529159,Dfb,12,1.0
57,160,301,24.0,58.0,18.0,3.0,1.1596856641489808,Dfb,12,1.0
58,160,302,86.0,8.0,6.0,1.0,0.6297059247391601,Dfb,12,1.0
59,160,303,86.0,8.0,6.0,1.0,0.4766409806465253,Dfb,12,1.0
60,160,304,24.0,58.0,18.0,3.0,0.4744538541746643,Dfb,12,1.0
61,160,305,24.0,58.0,18.0,3.0,0.4110610954282799,Dfb,12,1.0
62,160,306,24.0,58.0,18.0,3.0,0.9369887168010796,Dfb,12,1.0
63,160,307,86.0,8.0,6.0,1.0,0.6256198977645795,Dfb,12,1.0
64,160,308,86.0,8.0,6.0,1.0,0.8392462043183286,Dfb,12,1.0
65,160,309,86.0,8.0,6.0,1.0,1.266498817425827,Dfb,12,1.0
66,160,310,20.0,40.0,40.0,9.0,1.0986495765621953,Dfb,12,1.0
67,160,311,20.0,40.0,40.0,9.0,0.36621652552076966,Dfb,12,1.0
68,160,312,20.0,40.0,40.0,9.0,1.084272187041745,Dfb,12,1.0
69,160,313,20.0,40.0,40.0,9.0,0.6206352839450142,Dfb,12,1.0
70,160,314,20.0,40.0,40.0,9.0,0.33569848172737693,Dfb,12,1.0
71,160,315,20.0,40.0,40.0,9.0,0.9422446021210525,Dfb,12,1.0
72,160,316,37.0,46.0,17.0,4.0,0.7983689801039794,Dfb,12,1.0
73,160,317,86.0,8.0,6.0,1.0,1.4320422505362307,Dfb,12,1.0
74,160,318,86.0,8.0,6.0,1.0,0.6561379415579722,Dfb,12,1.0
75,160,319,86.0,8.0,6.0,1.0,1.2734331951544577,Dfb,12,1.0
76,160,320,86.0,8.0,6.0,1.0,1.3580868577435752,Dfb,12,1.0
77,160,321,86.0,8.0,6.0,1.0,0.5999677865093788,Dfb,12,1.0
78,160,322,86.0,8.0,6.0,1.0,0.6414384171308448,Dfb,12,1.0
79,160,323,86.0,8.0,6.0,1.0,0.32043945983065214,Dfb,12,1.0
80,160,324,86.0,8.0,6.0,1.0,1.4105270296618893,Dfb,12,1.0
81,160,325,86.0,8.0,6.0,1.0,1.0359010876292194,Dfb,12,1.0
82,160,326,86.0,8.0,6.0,1.0,0.9404813373685442,Dfb,12,1.0
83,160,327,86.0,8.0,6.0,1.0,0.3923264074328899,Dfb,12,1.0
84,160,328,86.0,8.0,6.0,1.0,0.1884150114867045,Dfb,12,1.0
85,160,329,86.0,8.0,6.0,1.0,0.46455244441058563,Dfb,12,1.0
86,160,330,86.0,8.0,6.0,1.0,0.5533429973805857,Dfb,12,1.0
87,160,331,86.0,8.0,6.0,1.0,0.350245415935557,Dfb,12,1.0
88,160,332,86.0,8.0,6.0,1.0,0.41624916287315433,Dfb,12,1.0
89,160,333,86.0,8.0,6.0,1.0,0.40434712579373094,Dfb,12,1.0
90,160,334,,,,4.0,0.6459991692310775,Dfb,12,1.0
91,160,335,86.0,8.0,6.0,1.0,0.5702126938108196,Dfb,5,5.0
92,160,336,86.0,8.0,6.0,1.0,0.32043945983065214,Dfb,5,5.0
93,160,337,86.0,8.0,6.0,1.0,0.766358943058464,Dfb,5,5.0
94,160,338,37.0,46.0,17.0,4.0,0.586319439146221,Dfb,1,4.0
95,160,339,37.0,46.0,17.0,4.0,0.4815577765910148,Dfb,1,4.0
96,160,340,86.0,8.0,6.0,1.0,0.6698541067962467,Dfb,1,4.0
97,160,343,86.0,8.0,6.0,1.0,0.4152318947467073,Dfb,1,4.0
98,160,344,86.0,8.0,6.0,1.0,0.3657078914575418,Dfb,1,4.0
99,160,345,86.0,8.0,6.0,1.0,0.38849469748994225,Dfb,1,4.0
100,160,346,32.0,49.0,19.0,4.0,0.7024745047176288,Dfb,1,4.0
101,160,347,32.0,49.0,19.0,4.0,0.3509575036240449,Dfb,5,5.0
102,160,348,32.0,49.0,19.0,4.0,0.33569848172737693,Dfb,5,5.0
103,160,349,86.0,8.0,6.0,1.0,0.6642930410383415,Dfb,1,4.0
104,160,353,86.0,8.0,6.0,1.0,0.8660851283877643,Dfb,1,4.0
105,160,354,86.0,8.0,6.0,1.0,0.4787094258369663,Dfb,1,4.0
106,160,355,42.0,34.0,24.0,4.0,0.6444732670414123,Dfb,1,4.0
107,160,357,86.0,8.0,6.0,1.0,0.5544619923196777,Dfc,1,4.0
108,160,358,86.0,8.0,6.0,1.0,0.6360299415919058,Dfc,1,4.0
109,160,359,86.0,8.0,6.0,1.0,0.6450497189797312,Dfc,1,4.0
110,160,360,86.0,8.0,6.0,1.0,0.6362164407484215,Dfc,1,4.0
111,160,361,86.0,8.0,6.0,1.0,1.0181667132915038,Dfc,5,5.0
112,160,362,86.0,8.0,6.0,1.0,0.36621652552076966,Dfc,5,5.0
113,160,363,40.0,39.0,21.0,4.0,0.5798428320745188,Dfc,5,5.0
114,160,369,86.0,8.0,6.0,1.0,0.797266939633662,Dfc,1,4.0
115,160,370,86.0,8.0,6.0,1.0,0.31280994888231817,Dfc,1,4.0
116,160,371,86.0,8.0,6.0,1.0,1.1879487635954116,Dfc,1,4.0
117,160,372,86.0,8.0,6.0,1.0,0.6561209870892224,Dfc,1,4.0
118,160,373,86.0,8.0,6.0,1.0,0.7029322753745315,Dfc,1,4.0
119,160,374,86.0,8.0,6.0,1.0,0.8039978637369831,Dfc,5,5.0
120,160,375,40.0,39.0,21.0,4.0,0.3814755474174376,Dfc,5,5.0
121,160,376,40.0,39.0,21.0,4.0,0.3433279926757109,Dfc,1,4.0
122,160,377,86.0,8.0,6.0,1.0,0.9571136712359445,Dfc,1,4.0
123,160,383,86.0,8.0,6.0,1.0,0.9091664335427674,Dfc,5,5.0
124,160,384,75.0,15.0,10.0,2.0,0.48569466697189506,Dfc,5,5.0
125,160,385,75.0,15.0,10.0,2.0,0.3041462153387569,Dfc,5,5.0
126,160,386,75.0,15.0,10.0,2.0,0.21511829980592154,Dfb,5,5.0
127,160,387,75.0,15.0,10.0,2.0,0.2636080804998675,Dfb,1,4.0
128,160,388,75.0,15.0,10.0,2.0,0.27344167238884887,Dfb,5,5.0
129,160,389,75.0,15.0,10.0,2.0,0.2924984952909443,Dfb,1,4.0
130,160,390,75.0,15.0,10.0,2.0,0.27022032332176743,Dfb,1,4.0
131,160,391,75.0,15.0,10.0,2.0,0.1877537872045124,Dfb,1,4.0
132,160,392,75.0,15.0,10.0,2.0,0.30918169256466455,Dfb,1,4.0
133,160,393,40.0,39.0,21.0,4.0,0.3804243703534616,Dfb,1,4.0
134,160,394,40.0,39.0,21.0,4.0,0.28615752396942706,Dfb,1,4.0
135,160,395,86.0,8.0,6.0,1.0,0.21917041784293184,Dfb,1,4.0
136,160,396,86.0,8.0,6.0,1.0,0.1852784347634932,Dfc,1,4.0
137,160,397,86.0,8.0,6.0,1.0,0.17742851572108248,Dfc,1,4.0
138,160,398,86.0,8.0,6.0,1.0,0.17903919025462206,Dfc,1,4.0
139,160,399,86.0,8.0,6.0,1.0,0.18068377372571157,Dfc,1,4.0
140,160,400,86.0,8.0,6.0,1.0,0.17629256631321716,Dfc,1,4.0
141,160,401,86.0,8.0,6.0,1.0,0.16488220882824306,Dfc,1,4.0
142,160,402,86.0,8.0,6.0,1.0,0.3234404008036926,Dfc,1,4.0
143,160,403,86.0,8.0,6.0,1.0,0.3347659859447956,Dfc,1,4.0
144,160,404,86.0,8.0,6.0,1.0,0.2193908259369977,Dfc,1,4.0
145,160,405,86.0,8.0,6.0,1.0,0.19765519696859213,Dfc,1,4.0
146,160,406,86.0,8.0,6.0,1.0,0.18032772988145307,Dfc,1,4.0
147,160,407,86.0,8.0,6.0,1.0,0.1715792239940171,Dfc,1,4.0
148,160,414,75.0,15.0,10.0,2.0,0.5373718877953768,Dfc,1,4.0
149,160,415,75.0,15.0,10.0,2.0,0.34900773971504595,Dfc,1,4.0
150,160,416,75.0,15.0,10.0,2.0,0.19265362868023234,Dfc,1,4.0
151,160,417,75.0,15.0,10.0,2.0,0.22446021210045683,Dfc,1,4.0
152,160,418,75.0,15.0,10.0,2.0,0.21925519018680656,Dfc,1,4.0
153,160,419,75.0,15.0,10.0,2.0,0.23720997261858556,Dfc,1,4.0
154,160,420,75.0,15.0,10.0,2.0,0.15996541288375335,Dfc,1,4.0
155,160,421,75.0,15.0,10.0,2.0,0.19109381755301325,Dfc,1,4.0
156,160,424,86.0,8.0,6.0,1.0,0.27876537558391873,Dfc,1,4.0
157,160,425,86.0,8.0,6.0,1.0,0.30650288649835855,Dfc,1,4.0
158,160,426,86.0,8.0,6.0,1.0,0.29705924739118067,Dfc,1,4.0
159,160,427,86.0,8.0,6.0,1.0,0.2657782525029555,Dfc,1,4.0
160,160,428,86.0,8.0,6.0,1.0,0.2685248764443597,Dfc,1,4.0
161,160,429,86.0,8.0,6.0,1.0,0.36621652552076966,Dfc,5,5.0
162,160,430,86.0,8.0,6.0,1.0,0.3051804379339842,Dfc,1,4.0
163,160,431,86.0,8.0,6.0,1.0,0.3380551528869737,Dfc,1,4.0
164,160,432,86.0,8.0,6.0,1.0,0.44318981375521077,Dfc,1,4.0
165,160,433,37.0,46.0,17.0,4.0,0.3814755474174376,Dfc,1,4.0
166,160,434,86.0,8.0,6.0,1.0,0.38325576663874106,Dfc,1,4.0
167,160,435,86.0,8.0,6.0,1.0,0.3814755474174376,Dfc,5,5.0
168,160,436,86.0,8.0,6.0,1.0,0.5931181811246368,Dfc,5,5.0
169,160,437,86.0,8.0,6.0,1.0,0.5601247848902242,Dfc,1,4.0
170,160,438,86.0,8.0,6.0,1.0,0.23688783771187358,Dfc,1,4.0
171,160,439,86.0,8.0,6.0,1.0,0.271085001229246,Dfc,1,4.0
172,160,440,86.0,8.0,6.0,1.0,0.21828878546667857,Dfc,1,4.0
173,160,441,86.0,8.0,6.0,1.0,0.3427345862686231,Dfc,1,4.0
174,160,442,86.0,8.0,6.0,1.0,0.5046328085925712,Dfc,10,6.0
175,160,445,86.0,8.0,6.0,1.0,0.48618634656634374,Dfc,5,5.0
176,160,446,86.0,8.0,6.0,1.0,0.33569848172737693,Dfc,1,4.0
177,160,447,86.0,8.0,6.0,1.0,0.36621652552076966,Dfc,5,5.0
178,160,448,86.0,8.0,6.0,1.0,0.3214397734883411,Dfc,1,4.0
179,160,449,86.0,8.0,6.0,1.0,0.3342912608191138,Dfc,1,4.0
180,160,450,86.0,8.0,6.0,1.0,0.3509575036240449,Dfc,5,5.0
181,161,215,37.0,46.0,17.0,4.0,1.1673151750973148,Cfb,1,4.0
182,161,216,37.0,46.0,17.0,4.0,2.555886167696684,Cfc,1,4.0
183,161,217,37.0,46.0,17.0,4.0,2.3346303501945727,Cfc,1,4.0
184,161,218,26.0,63.0,11.0,3.0,1.2359807736324342,Csb,1,4.0
185,161,219,26.0,63.0,11.0,3.0,1.9836728465705846,Csb,1,4.0
186,161,227,37.0,46.0,17.0,4.0,1.2359807736324342,Cfb,1,4.0
187,161,228,37.0,46.0,17.0,4.0,1.2207217517357662,Dfc,1,4.0
188,161,229,37.0,46.0,17.0,4.0,1.2130922407874039,Dfc,1,4.0
189,161,230,37.0,46.0,17.0,4.0,1.2054627298390699,Dfb,1,4.0
190,161,231,37.0,46.0,17.0,4.0,0.8545052262150534,Dfb,1,4.0
191,161,232,37.0,46.0,17.0,4.0,1.1902037079423735,Dsb,1,4.0
192,161,233,37.0,46.0,17.0,4.0,2.2583352407111192,Dsb,1,4.0
193,161,240,86.0,8.0,6.0,1.0,3.4943160143434966,Dfc,1,4.0
194,161,241,42.0,34.0,24.0,4.0,2.7924010070954637,Dfc,1,4.0
195,161,242,20.0,40.0,40.0,9.0,3.692683299000578,Dfc,1,4.0
196,161,247,,,,4.0,1.2359807736324342,Dfc,1,4.0
197,161,248,40.0,39.0,21.0,4.0,1.2207217517357662,Dfc,1,4.0
198,161,250,,,,4.0,1.2359807736324342,Dfc,1,4.0
199,161,251,40.0,39.0,21.0,4.0,0.671396963454697,Dfc,1,4.0
200,161,263,40.0,39.0,21.0,4.0,2.9144731822690346,Dfc,10,6.0
201,161,264,40.0,39.0,21.0,4.0,2.2583352407111192,Dfb,10,6.0
202,161,265,20.0,40.0,40.0,9.0,1.998931868467281,Dfb,10,6.0
203,161,266,20.0,40.0,40.0,9.0,2.166781109330941,Dfb,10,6.0
204,161,267,20.0,40.0,40.0,9.0,2.8992141603723667,Dfb,10,6.0
205,161,268,20.0,40.0,40.0,9.0,1.8921187151904064,Dfb,10,6.0
206,161,269,20.0,40.0,40.0,9.0,2.182040131227609,Dfb,12,1.0
207,161,270,20.0,40.0,40.0,9.0,2.532997634851654,BSk,12,1.0
208,161,271,20.0,40.0,40.0,9.0,1.6479743648432645,BSk,12,1.0
209,161,272,20.0,40.0,40.0,9.0,1.4190890363927906,BSk,10,6.0
210,161,273,20.0,40.0,40.0,9.0,1.6327153429465397,BSk,10,6.0
211,161,274,20.0,40.0,40.0,9.0,1.4038300144961227,BSk,10,6.0
212,161,275,20.0,40.0,40.0,9.0,1.2359807736324342,BSk,10,6.0
213,161,276,75.0,15.0,10.0,2.0,1.2359807736324342,BSk,10,6.0
214,161,277,75.0,15.0,10.0,2.0,1.2359807736324342,BSk,10,6.0
215,161,278,86.0,8.0,6.0,1.0,1.3885709925993979,BSk,10,6.0
216,161,279,86.0,8.0,6.0,1.0,1.1902037079423735,BSk,10,6.0
217,161,280,86.0,8.0,6.0,1.0,1.022354467078685,Dfb,10,6.0
218,161,281,75.0,15.0,10.0,2.0,1.136797131303922,Dfb,10,6.0
219,161,282,20.0,40.0,40.0,9.0,1.6327153429465397,Dfb,10,6.0
220,161,283,75.0,15.0,10.0,2.0,1.5716792553597827,Dfb,10,6.0
221,161,284,20.0,40.0,40.0,9.0,1.2817578393225517,Dfb,10,6.0
222,161,285,20.0,40.0,40.0,9.0,1.1673151750973148,Dfb,14,1.0
223,161,286,20.0,40.0,40.0,9.0,1.2054627298390415,Dfb,10,6.0
224,161,287,20.0,40.0,40.0,9.0,1.1902037079423735,Dfb,10,6.0
225,161,288,18.0,61.0,21.0,3.0,1.1749446860456487,Dfb,10,6.0
226,161,289,18.0,61.0,21.0,3.0,1.0681315327688026,Dfb,10,6.0
227,161,290,18.0,61.0,21.0,3.0,1.2207217517357662,BSk,10,6.0
228,161,291,18.0,61.0,21.0,3.0,1.0833905546654705,BSk,14,1.0
229,161,292,18.0,61.0,21.0,3.0,1.014724956130351,Dfb,10,6.0
230,161,293,18.0,61.0,21.0,3.0,0.6561379415579722,Dfb,14,1.0
231,161,294,18.0,61.0,21.0,3.0,1.1673151750973148,Dfb,14,1.0
232,161,295,18.0,61.0,21.0,3.0,1.2436102845807966,Dfb,14,1.0
233,161,296,18.0,61.0,21.0,3.0,1.2817578393225517,Dfb,14,1.0
234,161,297,41.0,36.0,23.0,4.0,1.3275349050126124,Dfb,14,1.0
235,161,298,18.0,61.0,21.0,3.0,1.2207217517357662,Dfb,14,1.0
236,161,299,18.0,61.0,21.0,3.0,1.2207217517357662,Dfb,14,1.0
237,161,300,18.0,61.0,21.0,3.0,1.2207217517357662,Dfb,12,1.0
238,161,301,24.0,58.0,18.0,3.0,1.2359807736324342,Dfb,12,1.0
239,161,302,24.0,58.0,18.0,3.0,1.2359807736324342,Dfb,12,1.0
240,161,303,24.0,58.0,18.0,3.0,0.4425116350042231,Dfb,12,1.0
241,161,304,24.0,58.0,18.0,3.0,0.5874723430228528,Dfb,12,1.0
242,161,305,24.0,58.0,18.0,3.0,1.2359807736324342,Dfb,12,1.0
243,161,306,86.0,8.0,6.0,1.0,0.4635690852216888,Dfb,12,1.0
244,161,307,86.0,8.0,6.0,1.0,0.4059408458584988,Dfb,12,1.0
245,161,308,86.0,8.0,6.0,1.0,0.5688393818401192,Dfb,12,1.0
246,161,309,86.0,8.0,6.0,1.0,0.9837830506176153,Dfb,12,1.0
247,161,310,20.0,40.0,40.0,9.0,1.4736654713766633,Dfb,12,1.0
248,161,311,20.0,40.0,40.0,9.0,0.5264362554360673,Dfb,12,1.0
249,161,312,20.0,40.0,40.0,9.0,0.45777065690094787,Dfb,12,1.0
250,161,313,20.0,40.0,40.0,9.0,0.6254503530768611,Dfb,12,1.0
251,161,314,20.0,40.0,40.0,9.0,0.4919847748870914,Dfb,12,1.0
252,161,315,20.0,40.0,40.0,9.0,0.5345235370413262,Dfb,12,1.0
253,161,316,86.0,8.0,6.0,1.0,0.23561625255382093,Dfb,12,1.0
254,161,317,86.0,8.0,6.0,1.0,0.3247628493680732,Dfb,12,1.0
255,161,318,86.0,8.0,6.0,1.0,0.9357849495181151,Dfb,12,1.0
256,161,319,86.0,8.0,6.0,1.0,1.385247916719695,Dfb,12,1.0
257,161,320,86.0,8.0,6.0,1.0,1.4930613836542412,Dfb,12,1.0
258,161,321,86.0,8.0,6.0,1.0,0.36621652552076966,Dfb,12,1.0
259,161,322,86.0,8.0,6.0,1.0,1.000500156828882,Dfb,12,1.0
260,161,323,86.0,8.0,6.0,1.0,0.3814755474174376,Dfb,12,1.0
261,161,324,86.0,8.0,6.0,1.0,1.2207217517357662,Dfb,12,1.0
262,161,325,86.0,8.0,6.0,1.0,1.007095445182017,Dfb,12,1.0
263,161,326,86.0,8.0,6.0,1.0,0.7108669667608136,Dfb,12,1.0
264,161,327,86.0,8.0,6.0,1.0,0.271271500385768,Dfb,12,1.0
265,161,328,86.0,8.0,6.0,1.0,0.18922882598786248,Dfb,12,1.0
266,161,329,86.0,8.0,6.0,1.0,0.19136508905339927,Dfb,12,1.0
267,161,330,86.0,8.0,6.0,1.0,0.24080431999869562,Dfb,12,1.0
268,161,331,86.0,8.0,6.0,1.0,0.7126641404508686,Dfb,12,1.0
269,161,332,86.0,8.0,6.0,1.0,0.21786492374732808,Dfb,12,1.0
270,161,333,18.0,61.0,21.0,3.0,0.47365699414228046,Dfb,12,1.0
271,161,334,86.0,8.0,6.0,1.0,0.5010554156812372,Dfb,12,1.0
272,161,335,86.0,8.0,6.0,1.0,0.5665335740868374,Dfb,5,5.0
273,161,336,,,,4.0,0.6019005959496248,Dfb,5,5.0
274,161,337,86.0,8.0,6.0,1.0,0.34439612420848775,Dfb,5,5.0
275,161,338,86.0,8.0,6.0,1.0,0.4477166569178965,Dfb,1,4.0
276,161,344,86.0,8.0,6.0,1.0,0.6429982282580633,Dfb,1,4.0
277,161,345,86.0,8.0,6.0,1.0,0.5136356315116255,Dfb,1,4.0
278,161,346,86.0,8.0,6.0,1.0,0.8560480828734919,Dfb,1,4.0
279,161,350,32.0,49.0,19.0,4.0,0.8264964438002231,Dfb,1,4.0
280,161,351,86.0,8.0,6.0,1.0,0.7065435772234151,Dfb,1,4.0
281,161,352,86.0,8.0,6.0,1.0,0.6075803429889544,Dfb,1,4.0
282,161,353,86.0,8.0,6.0,1.0,0.651492417113892,Dfb,1,4.0
283,161,354,86.0,8.0,6.0,1.0,0.7725812330985637,Dfb,1,4.0
284,161,355,86.0,8.0,6.0,1.0,0.7622898705526818,Dfb,1,4.0
285,161,356,86.0,8.0,6.0,1.0,0.6825360494392825,Dfc,1,4.0
286,161,357,86.0,8.0,6.0,1.0,0.5333197697583651,Dfc,1,4.0
287,161,358,86.0,8.0,6.0,1.0,0.41255308868040086,Dfc,1,4.0
288,161,359,86.0,8.0,6.0,1.0,0.683112501377601,Dfc,1,4.0
289,161,360,86.0,8.0,6.0,1.0,0.8342446360299899,Dfc,5,5.0
290,161,361,86.0,8.0,6.0,1.0,0.8781736646237012,Dfc,1,4.0
291,161,362,86.0,8.0,6.0,1.0,0.3891050583658,Dfc,1,4.0
292,161,363,40.0,39.0,21.0,4.0,0.511177233539371,Dfc,5,5.0
293,161,368,86.0,8.0,6.0,1.0,0.6561379415579722,Dfc,5,5.0
294,161,369,86.0,8.0,6.0,1.0,0.36621652552076966,Dfc,1,4.0
295,161,370,86.0,8.0,6.0,1.0,0.36621652552076966,Dfc,1,4.0
296,161,371,86.0,8.0,6.0,1.0,1.0078583962768455,Dfc,1,4.0
297,161,372,86.0,8.0,6.0,1.0,0.5178572942363785,Dfc,1,4.0
298,161,373,86.0,8.0,6.0,1.0,0.9499419309444957,Dfc,1,4.0
299,161,374,86.0,8.0,6.0,1.0,0.9839865042429033,Dfc,1,4.0
300,161,375,40.0,39.0,21.0,4.0,0.45777065690094787,Dfc,5,5.0
301,161,376,40.0,39.0,21.0,4.0,0.6256198977645795,Dfc,5,5.0
302,161,377,86.0,8.0,6.0,1.0,1.0741673236523765,Dfc,1,4.0
303,161,378,86.0,8.0,6.0,1.0,1.16182192721451,Dfc,1,4.0
304,161,379,86.0,8.0,6.0,1.0,0.7279909802226593,Dfc,1,4.0
305,161,380,86.0,8.0,6.0,1.0,0.4854064410027362,Dfc,1,4.0
306,161,381,86.0,8.0,6.0,1.0,1.1082118969507853,Dfc,5,5.0
307,161,382,86.0,8.0,6.0,1.0,1.2280969456524964,Dfc,5,5.0
308,161,383,86.0,8.0,6.0,1.0,0.9740511855412751,Dfc,5,5.0
309,161,384,40.0,39.0,21.0,4.0,0.7393504743013096,Dfc,5,5.0
310,161,385,40.0,39.0,21.0,4.0,0.844044318981421,Dfc,5,5.0
311,161,388,40.0,39.0,21.0,4.0,0.4888312436951045,Dfb,5,5.0
312,161,389,75.0,15.0,10.0,2.0,0.3635377194544529,Dfb,5,5.0
313,161,390,23.0,29.0,48.0,10.0,0.5054296686249542,Dfb,5,5.0
314,161,391,75.0,15.0,10.0,2.0,0.2963471597026668,Dfb,5,5.0
315,161,392,75.0,15.0,10.0,2.0,0.6981341607114544,Dfb,1,4.0
316,161,393,40.0,39.0,21.0,4.0,0.25270635707811434,Dfb,1,4.0
317,161,394,40.0,39.0,21.0,4.0,0.3240507616795564,Dfb,1,4.0
318,161,395,40.0,39.0,21.0,4.0,0.19353526105648067,Dfb,1,4.0
319,161,396,86.0,8.0,6.0,1.0,0.20870951060930876,Dfc,1,4.0
320,161,397,86.0,8.0,6.0,1.0,0.21096445495626717,Dfc,1,4.0
321,161,398,86.0,8.0,6.0,1.0,0.19258581080513415,Dfc,1,4.0
322,161,399,86.0,8.0,6.0,1.0,0.16339021557612077,Dfc,1,4.0
323,161,400,86.0,8.0,6.0,1.0,0.17502098115515916,Dfc,1,4.0
324,161,401,86.0,8.0,6.0,1.0,0.18607529479587653,Dfc,1,4.0
325,161,402,86.0,8.0,6.0,1.0,0.3030950382747632,Dfc,1,4.0
326,161,403,86.0,8.0,6.0,1.0,0.17059586480511724,Dfc,1,4.0
327,161,404,86.0,8.0,6.0,1.0,0.21483007383676092,Dfc,1,4.0
328,161,405,86.0,8.0,6.0,1.0,0.18827937573651032,Dfc,1,4.0
329,161,406,86.0,8.0,6.0,1.0,0.2116256792384553,Dfc,1,4.0
330,161,407,86.0,8.0,6.0,1.0,0.2429575375330066,Dfc,1,4.0
331,161,408,86.0,8.0,6.0,1.0,0.3748463501267846,Dfc,1,4.0
332,161,409,86.0,8.0,6.0,1.0,0.4423590447852797,Dfc,5,5.0
333,161,410,86.0,8.0,6.0,1.0,0.5524613650043296,Dfc,5,5.0
