,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,row,col,T_SAND,T_SILT,T_CLAY,Soil texture,Root depth,Climate type,IGBP,Root type,Vcmax25,C4frac,g1,lpx,psi50X,gpmax,C,bexp,bc,R2_VOD,R2_ET,N_VOD,N_ET,obsfilter,lcfilter
10987,10987,10987,10987,224,277,37.0,46.0,17.0,4.0,3.0518043793393304,Csa,1,4.0,71.1,3.78,5.238199203490836,1.3111312401789388,4.182489149990651,7.741960575471301,0.7515075389880258,9.203899821758112,0.378311961092615,0.1657469708480972,-0.06683872575262373,947.0,98.0,1,0
10995,10995,10995,10995,224,285,37.0,46.0,17.0,4.0,3.95971618219275,Csb,7,3.0,54.0,0.0,6.694835968475585,1.1841104171192693,8.64059090474313,6.368864587060042,2.010753283831329,9.930044335352882,0.2968518928425058,0.18868399199818808,-0.20301351349528685,843.0,88.0,1,0
10996,10996,10996,10996,224,286,37.0,46.0,17.0,4.0,3.4485389486534364,BSk,7,3.0,54.0,0.0,5.522286984659644,1.382327786488594,9.020810206326377,6.830770485998698,3.951436693815511,9.90792382959104,0.2691551864901919,0.14921608455031765,-0.17344420316673648,848.0,83.0,1,0
10998,10998,10998,10998,224,288,86.0,10.0,4.0,1.0,3.0212863355459376,BSk,10,6.0,62.2,54.49,3.3000699615810056,0.6574547718924127,8.49025461148014,0.03811373989933147,14.966057770019567,1.6771133638813014,0.5214146764012477,0.16722366642730735,-0.07094809209851305,838.0,87.0,1,1
11000,11000,11000,11000,224,290,86.0,10.0,4.0,1.0,1.7318989852750803,BSk,10,6.0,62.2,54.49,4.434360769782041,1.9244471273815855,9.847651839247764,0.024137039637234153,4.531321962626631,9.214290135356924,0.6662927707643981,0.3615285072722355,-0.19310324070485763,815.0,86.0,1,1
11001,11001,11001,11001,224,291,86.0,10.0,4.0,1.0,1.7242694743267182,BSk,10,6.0,62.2,54.49,3.762336615998767,0.4617907014311052,0.8063332060913275,0.12635301468271323,21.52694345445338,6.831507339393276,0.9517920282808879,0.32813084518101676,-1.0944726593119825,846.0,90.0,1,1
11003,11003,11003,11003,224,293,86.0,8.0,6.0,1.0,1.4801251239795759,BWk,10,6.0,62.2,79.01,7.916266117229708,0.20514210673766461,0.30583506525476295,0.19775645924580904,2.5923191255335674,9.553132502795364,0.1588553738430883,0.05598062584765795,-2.797282244684549,912.0,97.0,1,1
11004,11004,11004,11004,224,294,86.0,8.0,6.0,1.0,1.5640497444114203,BSk,7,3.0,54.0,79.01,8.591644165221021,1.2879313834358306,4.530013964675794,0.033035356595078905,18.333314465639305,8.666870754942039,0.20057294731220884,0.28940548072263683,-2.7561350094793795,889.0,97.0,1,1
11005,11005,11005,11005,224,295,86.0,8.0,6.0,1.0,2.250705729762757,BSk,7,3.0,54.0,79.01,9.108268834523614,0.04550735191443105,0.4843954946618407,0.036090405624191906,5.953916834497829,9.069169376320641,0.16399736225934547,0.03246791344068878,-0.26811734002782495,880.0,95.0,1,1
11006,11006,11006,11006,224,296,86.0,8.0,6.0,1.0,2.517738612954929,BSk,10,6.0,62.2,0.29,0.02768495871085616,7.217505516152906,8.763393931730414,0.03244315918870879,7.0070111405021915,8.558697430187369,0.15607493249993185,0.03373063061263204,-0.12601520494045837,879.0,98.0,1,0
11007,11007,11007,11007,224,297,86.0,8.0,6.0,1.0,3.4027618829633184,BSk,10,6.0,62.2,0.29,5.003693262617431,0.4835210576949457,5.848783629705407,0.4418350656341267,21.939932636452355,3.3651721662040837,0.08274113296488422,0.18042391292121862,-0.14269032832017037,841.0,92.0,1,0
11010,11010,11010,11010,224,300,18.0,61.0,21.0,3.0,1.0833905546654703,BSk,10,6.0,62.2,54.25,5.574415209210379,0.7875483156870793,4.866031499321302,0.009535753897662619,22.11260491748736,6.554188661354847,0.15696574852357456,0.10135852065220241,-0.21773872856366094,914.0,103.0,1,1
11011,11011,11011,11011,224,301,18.0,61.0,21.0,3.0,1.0833905546654703,BSk,7,3.0,54.0,54.25,2.4164411167511175,7.032069066441617,10.18398158746065,0.003020522240663618,2.0023392617493014,9.966608898061814,0.21213340772682557,0.23218521899610867,-0.7937872676304858,942.0,102.0,1,1
11016,11016,11016,11016,224,306,86.0,8.0,6.0,1.0,4.310673685816767,BSk,10,6.0,62.2,50.87,0.22404438045779657,5.6944864270723405,7.8020305761203925,1.5741358382168624,1.0159248499444322,5.217196610721468,0.03362772752144968,0.20028171450563137,-0.8090585780876394,920.0,98.0,1,1
11056,11056,11056,11056,224,352,40.0,39.0,21.0,4.0,4.12756542305641,Cfa,5,5.0,55.0,0.0,1.571238705728291,8.745298224785625,12.328934820106827,0.4116862336038091,0.7135184595495625,8.757614646414604,0.811523569834001,0.6907058026263857,-0.36719425412061235,949.0,99.0,1,0
11057,11057,11057,11057,224,353,86.0,8.0,6.0,1.0,0.9675406695320206,Cfa,12,1.0,54.0,0.0,4.0537732266850615,0.15553376935367552,0.8603104404961921,5.743022412787817,18.377098575537747,7.324741198249715,0.46286886121468074,0.7234941152358382,-0.05752080397869408,950.0,98.0,1,1
11102,11102,11102,11102,225,251,37.0,46.0,17.0,4.0,5.477988860914023,Csa,7,3.0,54.0,0.0,9.971434427281618,0.7165464854533681,1.9307250979067303,0.41937108924260935,5.519599443414263,8.700832407073511,0.4445448559846033,-44.543786403822985,-0.12739415982307678,949.0,97.0,1,0
11108,11108,11108,11108,225,257,26.0,63.0,11.0,3.0,1.4496070801861831,BWh,7,3.0,54.0,1.23,6.3921712110065805,0.024330084664867514,3.014202008824176,0.9573966900897334,22.41873809605184,7.888502015741663,0.8476295113062846,-50.15128825628685,-0.1615046796227697,940.0,99.0,1,0
11109,11109,11109,11109,225,258,26.0,63.0,11.0,3.0,1.1902037079423735,BWh,7,3.0,54.0,1.23,7.617122564187271,3.155530956340465,9.78621533430197,6.638872172957802,0.03371656048449709,4.807425802921505,0.14749172055564397,0.43614950131216645,-1.3646313088861106,976.0,98.0,1,0
11110,11110,11110,11110,225,259,26.0,63.0,11.0,3.0,0.9070810338835564,BWh,16,-1.0,54.0,1.23,4.0245607620265496,2.393155196695294,9.167446726113692,1.386816626401476,22.840927451329126,6.1859506585910795,0.9526643626824773,-29.91750079624191,-1.2288371272856131,956.0,100.0,1,1
11111,11111,11111,11111,225,260,26.0,63.0,11.0,3.0,0.5287081542518054,BWh,7,3.0,54.0,1.7,5.436208537592279,2.1798556902153288,9.61765318298555,1.6394764198638545,22.84855092725217,4.386218010498414,0.9834033120398212,-32.824342501187715,-0.8894958574240455,963.0,100.0,1,0
11114,11114,11114,11114,225,263,26.0,63.0,11.0,3.0,1.5259021896696936,BWh,7,3.0,54.0,1.7,7.190635575616077,0.6773307123121841,13.350069476935568,0.12453536100620013,0.8370428915748362,3.188969835006639,0.12980899617841718,0.6760933485248428,-2.826364056858046,922.0,102.0,1,0
11115,11115,11115,11115,225,264,26.0,63.0,11.0,3.0,1.9226367589837992,BWh,7,3.0,54.0,100.0,2.8528457915778223,0.052538458322334496,5.319532736879619,1.6131017240075478,10.987993408017816,5.060065963410102,0.8098983515679978,-52.291714013917804,-1.4343874575803754,951.0,97.0,1,1
11116,11116,11116,11116,225,265,26.0,63.0,11.0,3.0,2.166781109330941,BWh,7,3.0,54.0,100.0,3.4840940642555807,0.03649035247599141,2.4853161851429966,1.7071225954024052,12.336006029796836,7.507483811321173,0.8564338187614512,-48.94124066137955,-1.5316176518429585,918.0,97.0,1,1
11117,11117,11117,11117,225,266,26.0,63.0,11.0,3.0,5.149919890135067,BWh,7,3.0,54.0,100.0,1.7422610476476987,0.4783827249015032,0.5547278493214925,0.49300630813638224,4.918571512736946,5.282744624252701,0.2100350620576454,0.4569327871939731,-0.2545379053014507,912.0,93.0,1,1
11118,11118,11118,11118,225,267,26.0,63.0,11.0,3.0,4.234378576333285,BWh,7,3.0,54.0,100.0,3.9101389346656763,0.8942887482719637,8.729326434447803,0.7868886038850247,19.167311482453464,9.575733655406584,0.1883173284900946,0.11131180909664806,-0.13007124905325607,931.0,90.0,1,1
11119,11119,11119,11119,225,268,26.0,63.0,11.0,3.0,4.188601510643196,BSh,7,3.0,54.0,96.42,3.29764722102797,0.5648956011502108,5.55384319250191,0.1260756613285169,22.682880312563103,6.855443671284701,0.2426007352792907,0.43870485153213257,-0.16898993725127354,916.0,91.0,1,1
11120,11120,11120,11120,225,269,26.0,63.0,11.0,3.0,2.9068436713207007,BSh,7,3.0,54.0,96.42,2.44930269202262,0.061424692869789146,9.693303709884734,2.5575896527703765,22.819763055081456,8.522040517265527,0.9207546840706119,-36.98499947693555,-0.5867716609223317,910.0,93.0,1,1
11124,11124,11124,11124,225,273,26.0,63.0,11.0,3.0,2.9526207370107898,BSh,7,3.0,54.0,48.26,2.082600955630619,0.2561084397283351,3.4839193913054696,0.7997396332808584,1.3762782193380105,3.2567838040330894,0.1691930656926684,0.5659566652544379,-0.33122426700926755,975.0,99.0,1,1
11132,11132,11132,11132,225,284,37.0,46.0,17.0,4.0,3.440909437705073,Csb,6,3.0,54.0,0.0,1.7423605495508496,8.161009977579328,10.841020413232659,2.234497032152593,0.9459293695890423,2.2820883286896603,0.08385961334894709,0.14935881672081408,-0.3554308890920499,878.0,92.0,1,0
11138,11138,11138,11138,225,290,86.0,10.0,4.0,1.0,2.243076218814424,BSk,7,3.0,54.0,54.49,1.731670746216977,0.4940894103505884,3.6144339935897487,0.15268319475286324,15.820598222935494,3.851621490671491,0.12018226883139502,0.3965919900956373,-0.3519742360665554,808.0,88.0,1,1
11139,11139,11139,11139,225,291,86.0,8.0,6.0,1.0,0.9308003356985068,BSk,10,6.0,62.2,54.49,2.7978212867989516,8.99953656248267,9.557912967008784,0.00803961529685783,0.8998022432555282,8.77255878556965,0.7480193502227026,0.013850622013534819,-2.5315601984040743,894.0,101.0,1,1
11141,11141,11141,11141,225,293,86.0,8.0,6.0,1.0,8.0,BWk,7,3.0,54.0,79.01,0.03540736906080923,4.09172895681809,7.779598489581424,0.05104973297460205,13.892754727381345,4.593976389903987,0.09060022316349312,0.3102846207266453,-4.374885721958256,920.0,102.0,1,1
11142,11142,11142,11142,225,294,86.0,8.0,6.0,1.0,1.2359807736324342,BSk,7,3.0,54.0,79.01,1.3331676318629837,2.77399858318875,7.7466988711375695,0.8681728848733024,21.72784916503783,6.2089989686526454,0.7688054046359584,-96.83261521068921,-0.5561416382735489,884.0,95.0,1,1
11143,11143,11143,11143,225,295,86.0,8.0,6.0,1.0,1.953154802777192,BSk,7,3.0,54.0,79.01,9.819115661411034,0.2502786776841348,0.430505586223964,0.09362928622556914,21.321536369618446,8.711844246991644,0.15857498270810427,0.053936803999741656,-1.0303627995394686,933.0,99.0,1,1
11151,11151,11151,11151,225,303,86.0,8.0,6.0,1.0,6.591897459372888,BSk,10,6.0,62.2,54.25,0.02490255522763087,7.822377798243045,11.961235982479973,4.632138727377053,9.912306332680014,8.100251500681196,0.16402201507759454,-54.445182143165674,-0.01704102044788769,921.0,98.0,1,1
11155,11155,11155,11155,225,307,86.0,8.0,6.0,1.0,4.165712977798165,BSk,10,6.0,62.2,50.87,0.4480336052287501,5.383451737784738,6.023344834746855,9.041912309768708,10.246583847351031,3.1424609576722577,0.05438868682987487,0.31413567723424574,-0.11815746479274059,937.0,99.0,1,1
11162,11162,11162,11162,225,314,20.0,40.0,40.0,9.0,2.9602502479591517,BSk,10,6.0,62.2,52.41,5.697014998216839,0.27501528824699994,2.2840753963689937,0.001098344579038228,6.878547868415947,8.999423242558645,0.10252158786716405,0.1096189069388046,-0.02001196654965609,887.0,100.0,1,1
11241,11241,11241,11241,226,258,26.0,63.0,11.0,3.0,0.43971414765651856,BWh,16,-1.0,54.0,1.23,2.9464863255689178,7.380386134350523,13.245980322340545,1.0509381215772882,21.9066533212396,4.330848342474992,0.9939518310242278,-53.98408523923354,-0.960462337828788,932.0,101.0,1,1
11242,11242,11242,11242,226,259,26.0,63.0,11.0,3.0,0.3797292371337282,BWh,16,-1.0,54.0,1.23,3.5771276206424862,0.9547879237797303,1.537653403050838,5.810413744789628,14.806839658413812,3.548678239745455,0.134484198900142,0.5476470570856354,-3.3993377365349664,959.0,98.0,1,1
11243,11243,11243,11243,226,260,26.0,63.0,11.0,3.0,0.3225418139586631,BWh,16,-1.0,54.0,1.7,3.267849640931493,7.304840259180344,12.234926095781852,0.9137695903993786,0.11190636881800936,4.559052117290586,0.1591055376108721,0.43739226112418184,-0.6280223330279968,964.0,102.0,1,1
11245,11245,11245,11245,226,262,26.0,63.0,11.0,3.0,0.8850232700084462,BWh,7,3.0,54.0,1.7,4.06314771791905,4.091986558930218,8.578224239287549,2.713802775078715,17.560991540430965,5.640612605036641,0.5104530613872251,-95.15697537937712,-2.7156631272055205,929.0,99.0,1,0
11246,11246,11246,11246,226,263,26.0,63.0,11.0,3.0,1.4190890363927906,BWh,7,3.0,54.0,1.7,8.57695122399918,0.5726795688631209,7.291917283985501,1.192835975858515,0.17427102301519973,3.452030424099977,0.14852920742613226,0.6676895455887457,-5.3365760511942595,923.0,98.0,1,0
11247,11247,11247,11247,226,264,26.0,63.0,11.0,3.0,1.9989318684672528,BWh,7,3.0,54.0,100.0,4.102169075446146,1.3341741253851236,10.381199356569274,0.026790687476436585,10.632473632560604,6.731090305574305,0.2121176478162445,0.5520030664794544,-0.638792658482854,926.0,100.0,1,1
11248,11248,11248,11248,226,265,26.0,63.0,11.0,3.0,2.159151598382578,BWh,7,3.0,54.0,100.0,3.2816828080102045,1.0334709743193717,1.60475505359274,0.08320833082329031,22.839191376349067,6.809262900660504,0.2206515948560376,0.5985487416540409,-0.5507114771238619,921.0,94.0,1,1
11249,11249,11249,11249,226,266,26.0,63.0,11.0,3.0,1.831082627603621,BWh,7,3.0,54.0,100.0,1.2216129095190214,1.0212710902708881,2.112080497920586,0.0629836583501757,21.168586827579162,6.519868668338477,0.21281558065755238,0.33864644148975753,-0.37888820529563083,910.0,97.0,1,1
11251,11251,11251,11251,226,268,26.0,63.0,11.0,3.0,8.0,BWh,7,3.0,54.0,96.42,8.246793950154066,0.5343465418670729,1.8295667617953095,4.5266864190462135,18.612893433165844,8.307810177343697,0.14028726312269682,-26.35083925234604,-0.15379482600116057,907.0,95.0,1,1
11253,11253,11253,11253,226,270,26.0,63.0,11.0,3.0,1.3275349050126124,BWh,7,3.0,54.0,96.42,6.822200863397191,6.5241680338271415,7.618915052017324,9.301235270618921,2.131122168178622,9.387393971932177,0.4390080603210199,-34.578171937737466,-1.7383685648510272,918.0,99.0,1,1
11256,11256,11256,11256,226,273,26.0,63.0,11.0,3.0,1.5564202334630863,BWh,7,3.0,54.0,48.26,5.2849712088307115,7.291115402970804,9.785011947520122,0.09005952525989222,0.06903279337190818,9.830690546064424,0.3089983663099982,0.4504086989933693,-0.10322055544295505,962.0,96.0,1,1
11261,11261,11261,11261,226,278,37.0,46.0,17.0,4.0,2.9297322041657594,BSk,7,3.0,54.0,3.78,1.4941481392150278,0.9008662266332915,0.9247125331745264,0.4404813509661063,0.6746200882232687,2.4163621708101974,0.06278498714887265,0.475977792656079,-0.2841831760713234,938.0,102.0,1,0
11262,11262,11262,11262,226,279,37.0,46.0,17.0,4.0,3.463797970550104,BSk,7,3.0,54.0,3.78,2.3380864854350007,0.879212025880814,0.924810462452439,0.43809058148832514,0.8640949210162545,2.33073030775262,0.07160122134685352,0.46475673062761735,-0.1632959614531868,929.0,103.0,1,0
11264,11264,11264,11264,226,281,37.0,46.0,17.0,4.0,3.097581445029391,BSk,6,3.0,54.0,0.0,6.062059936285392,1.8492339925790564,2.1924464696718236,1.5876854602418033,0.6351109878738208,9.844823854307684,0.7014244879277804,0.7368555441618589,-0.12030166440219636,890.0,96.0,1,0
11265,11265,11265,11265,226,282,37.0,46.0,17.0,4.0,3.082322423132723,Csb,1,4.0,71.1,0.0,4.481854769525681,1.6901537908793922,6.787372123929224,1.0307039985859636,0.5662518903091006,9.841423748882496,0.31885311086360457,0.06497492285799134,-0.49151832602199974,899.0,96.0,1,0
11266,11266,11266,11266,226,283,37.0,46.0,17.0,4.0,3.295948729686444,Csb,6,3.0,54.0,0.0,0.8336104717448081,1.8189534138209038,6.427378127775248,0.24567580384792093,0.6825320756296313,9.536235190976237,0.29046803849127834,0.40832455510454146,-1.7499666552615736,941.0,96.0,1,0
11268,11268,11268,11268,226,285,37.0,46.0,17.0,4.0,2.4338139925231133,Csb,1,4.0,71.1,0.0,3.7912496768795325,1.5142428039158133,4.812483395889908,5.080659135937929,21.631150718084026,9.549615168559583,0.6640714221357303,0.12191983276528295,-0.7023707803792603,732.0,74.0,1,0
11273,11273,11273,11273,226,290,86.0,8.0,6.0,1.0,1.1902037079423735,BWk,10,6.0,62.2,54.49,4.735114882241361,1.299106450173684,1.3963593536764718,0.036396739731212865,2.4974158979734162,4.967263001581707,0.5770814562614708,0.5563412817710371,-0.6719821094649874,871.0,99.0,1,1
11277,11277,11277,11277,226,294,86.0,8.0,6.0,1.0,1.831082627603621,BSk,7,3.0,54.0,79.01,8.534546653324451,0.22046403768070388,9.120955881588875,0.035568012726229045,3.769314973468223,9.796560717507203,0.1700439435885044,0.08299542839287433,-2.568296026836236,924.0,98.0,1,1
11283,11283,11283,11283,226,300,18.0,61.0,21.0,3.0,2.571145189593381,BSk,7,3.0,54.0,54.25,0.008979993628586137,1.6180748431344165,1.9307661513916805,0.6561494569184589,3.15528782451258,6.089763560167442,0.14803337007651735,0.1511505198014641,-0.020782046026959655,906.0,102.0,1,1
11286,11286,11286,11286,226,303,86.0,8.0,6.0,1.0,6.439307240405924,BSk,10,6.0,62.2,54.25,0.06553501438099582,2.6117686779400975,7.171217663625893,0.20238893944493017,22.400939358974668,7.551080528357033,0.048882317760123306,0.24114743696206276,-0.4530324415649498,918.0,103.0,1,1
11287,11287,11287,11287,226,304,86.0,8.0,6.0,1.0,4.722667277027568,BSk,10,6.0,62.2,50.87,0.023257115724281213,1.1232666601503922,6.847986265579176,6.011137540474047,22.588045093751287,7.7645519550288755,0.13349089593783064,0.3697735004761238,-0.7494836541162662,963.0,98.0,1,1
11288,11288,11288,11288,226,305,75.0,15.0,10.0,2.0,3.4180209048600427,BSk,10,6.0,62.2,50.87,0.24090206158361893,3.4066350837826076,7.682332114690695,1.7920404632567233,1.5133239805274874,3.017386119085187,0.009962542508629844,0.33982204511705694,-0.04419380982638721,934.0,98.0,1,1
11371,11371,11371,11371,227,255,26.0,63.0,11.0,3.0,0.4851012605648048,BSh,16,-1.0,54.0,0.0,3.4024124882170126,6.045609345529441,7.220439311106915,1.3063835612633592,22.199499926147976,7.111776089844574,0.8791103642840447,-98.52013218072591,-3.7434317329380953,944.0,98.0,1,1
11375,11375,11375,11375,227,259,26.0,63.0,11.0,3.0,0.1,BWh,16,-1.0,54.0,1.23,2.4366277530894185,6.9151050898491695,9.040142524589307,4.679778598315093,1.7744864098151352,5.000797932881494,0.549390405027036,0.5890433717785829,-2.659492133708668,949.0,100.0,1,1
11376,11376,11376,11376,227,260,26.0,63.0,11.0,3.0,0.13716165238258005,BWh,16,-1.0,54.0,1.7,6.1040749744156795,8.293960150432218,10.077076600111614,5.406729736506344,4.711531397061318,6.404192354372949,0.23664356678073548,0.3820747778630583,-3.4149551752429286,950.0,101.0,1,1
11379,11379,11379,11379,227,263,26.0,63.0,11.0,3.0,1.022354467078685,BWh,7,3.0,54.0,1.7,3.808922619492882,0.06615360244534686,2.5382221862289263,2.1244907785828455,13.571898971632969,5.57026131889446,0.5369748932204047,-64.86753090836757,-2.322038095469858,927.0,97.0,1,0
11380,11380,11380,11380,227,264,26.0,63.0,11.0,3.0,1.3580529488060051,BWh,7,3.0,54.0,100.0,2.7261829106264823,0.05591324948202372,1.472108832975057,1.3863558698776957,9.495926368933965,4.861334851138327,0.8602317777229794,-54.21536414189511,-1.28226407964046,924.0,96.0,1,1
11382,11382,11382,11382,227,266,26.0,63.0,11.0,3.0,0.9460593575952316,BWh,7,3.0,54.0,100.0,2.8394449089298766,0.02811307133271467,14.626337404422195,1.0633916855516305,22.73796305491487,5.888962049919362,0.820596275576076,-27.3873822553008,-1.426891662779346,910.0,97.0,1,1
11383,11383,11383,11383,227,267,26.0,63.0,11.0,3.0,1.7776760509651697,BWh,7,3.0,54.0,100.0,4.568165846187335,1.74328847699784,3.2077963108760184,0.14075137315434527,10.244306161184031,5.728529410134762,0.0891948442703796,0.0701157827380795,-0.0655904875368889,932.0,95.0,1,1
11385,11385,11385,11385,227,269,26.0,63.0,11.0,3.0,1.0833905546654703,BWh,7,3.0,54.0,96.42,6.29419297792721,7.3157200354896865,10.508245110412911,1.4549407701304695,7.810271754389271,9.916522008918657,0.24056591980622516,0.532900990263885,-0.11539714539903545,907.0,99.0,1,1
11386,11386,11386,11386,227,270,26.0,63.0,11.0,3.0,1.1291676203555878,BWh,7,3.0,54.0,96.42,9.215819208051379,4.607075902787979,6.846861684371268,6.653911475881509,16.466544815557224,7.2715319483223215,0.14816909226851654,0.14145218344312316,-0.01507823061578173,910.0,94.0,1,1
11387,11387,11387,11387,227,271,26.0,63.0,11.0,3.0,1.2054627298390417,BWh,7,3.0,54.0,96.42,5.311761916029809,1.188141276089956,5.734522489927336,0.0315652058641267,11.329912020485684,4.8468357415922245,0.8429595816708708,0.5450359671806723,-0.19153191903989653,926.0,95.0,1,1
11388,11388,11388,11388,227,272,26.0,63.0,11.0,3.0,1.5030136568246348,BWh,7,3.0,54.0,48.26,0.6602021991072421,5.5028110150010825,7.799345189187367,5.0693117062945,0.19842204442731284,9.782044535565761,0.19255333413939213,0.43258538810821745,-0.0008307430268219562,932.0,96.0,1,1
11396,11396,11396,11396,227,280,37.0,46.0,17.0,4.0,3.2349126420996868,BSk,7,3.0,54.0,0.0,2.087221407423922,0.4583613956308441,2.2058567225483,0.6469490448488582,2.2550619061756554,2.047600447920764,0.07787036630469711,0.355488403544735,-0.023765084298944306,931.0,99.0,1,0
11397,11397,11397,11397,227,281,37.0,46.0,17.0,4.0,3.7232013427939705,BSk,7,3.0,54.0,0.0,3.8474601068896677,0.5252700233366959,0.5329524190105372,0.8967295770306691,1.9551524990032116,2.1371723716261264,0.07284580373656797,0.4829738797783517,-1.3208824400625625,897.0,99.0,1,0
11399,11399,11399,11399,227,283,37.0,46.0,17.0,4.0,3.6011291676204,Csb,7,3.0,54.0,0.0,1.1177879906375825,1.8284331997511774,9.261220372244672,0.7005609579909596,1.7878811057908734,2.4156434831760185,0.09301941277405429,0.40011196353026013,-0.2983775216595905,925.0,97.0,1,0
11400,11400,11400,11400,227,284,37.0,46.0,17.0,4.0,3.4180209048600427,Csb,7,3.0,54.0,0.0,0.23913316619409403,0.34161293077907795,0.4686514938189792,0.02486434117543477,8.032141771545161,9.98061841449063,0.2703480903069839,0.1549486516421401,-0.3017800068524066,924.0,99.0,1,0
11402,11402,11402,11402,227,286,37.0,46.0,17.0,4.0,2.5253681239032915,Csb,1,4.0,71.1,0.0,7.866918434272712,0.1238009548476839,0.8737153938180606,0.06796868849133256,18.94266438163226,8.959753855305319,0.20418085498385505,0.03174728747919542,-0.27463997940198004,887.0,94.0,1,0
11405,11405,11405,11405,227,289,37.0,46.0,17.0,4.0,1.5259021896696936,BSk,7,3.0,54.0,54.49,3.609608080198556,5.506330314198536,5.623053318658296,0.010049202567243428,0.7662326328030445,2.3962272732199037,0.08879401965224976,0.1165502335011257,-0.3473462250123325,874.0,96.0,1,1
11406,11406,11406,11406,227,290,86.0,8.0,6.0,1.0,1.1902037079423735,BWk,10,6.0,62.2,54.49,6.644657051964984,0.2524619275120377,4.75945606119188,8.882189310187549,19.578701847954743,9.959766523544634,0.16194923667963151,0.19499356832976045,-0.9678315810379206,895.0,98.0,1,1
11410,11410,11410,11410,227,294,86.0,8.0,6.0,1.0,8.0,BSk,7,3.0,54.0,79.01,7.655776099207099,1.487464972424724,1.5156031008325381,0.0017904975753394654,8.661706164440657,9.765650793027527,0.20002444898607996,-5.5067062021407764e-14,-3.4472743041283413,916.0,100.0,1,1
11416,11416,11416,11416,227,300,18.0,61.0,21.0,3.0,1.8768596932936816,BSk,7,3.0,54.0,54.25,8.765873236230998,0.8708944569878008,7.325106221576601,0.02166409919593256,21.431666024813698,5.510536970434728,0.13497706694685238,0.20472147032551302,-0.05121879445850319,896.0,102.0,1,1
11419,11419,11419,11419,227,303,86.0,8.0,6.0,1.0,8.0,BSk,10,6.0,62.2,54.25,0.06493462549265433,1.3446177821864687,4.9371496617879504,0.17721855990111016,22.183097171560714,7.842306158383918,0.024756300681354475,0.19113062163873829,-0.07861336562056742,924.0,103.0,1,1
11421,11421,11421,11421,227,305,75.0,15.0,10.0,2.0,2.7771419851987678,BSk,7,3.0,54.0,50.87,0.07676270763466773,0.03388208885294244,13.252664419813513,0.015417475492642612,22.775951633654618,9.172004736902224,0.16354989829668334,0.10780601399582679,-0.08997756213276564,938.0,100.0,1,1
11470,11470,11470,11470,227,359,86.0,8.0,6.0,1.0,1.0452429999237438,Cfa,4,5.0,55.0,0.57,5.569506005419143,0.2268286976261835,14.012206723899489,6.573787053240805,7.947681507446211,9.619245861537072,0.5204524458803538,0.41031680633466205,-0.2905953603915712,947.0,96.0,1,0
11504,11504,11504,11504,228,255,26.0,63.0,11.0,3.0,1.2578689928198301,Csa,16,-1.0,54.0,0.05,2.769072658721136,2.247636493103994,6.4445989879813315,1.6106016312165374,22.003459417654952,8.976744931686207,0.5786009778616342,-64.25549327219449,-2.2252745642510448,950.0,100.0,1,1
11505,11505,11505,11505,228,256,,,,4.0,0.29900901130020896,BWh,16,-1.0,54.0,0.0,4.871980960781959,12.819994673955753,13.881317055658549,6.0813803125202925,3.8637678233671346,9.582745279187051,0.6791626468315404,0.33322073367521265,-0.4415298222067605,947.0,98.0,1,1
11506,11506,11506,11506,228,257,37.0,46.0,17.0,4.0,0.18249790188453247,BWh,12,1.0,54.0,0.0,6.7603624575683074,9.005517947392848,13.304573062889215,0.027086523557020244,22.6057572690121,8.898963172297453,0.7508690179221431,0.16736154435761563,-1.8354416901069035,939.0,102.0,1,1
11507,11507,11507,11507,228,258,37.0,46.0,17.0,4.0,0.2487559658537376,BWh,12,1.0,54.0,0.0,3.819791866767688,10.348680918883495,12.388874855453064,9.357054694305738,17.18334212563724,2.8372956650496075,0.5895847703412429,-48.00194790002393,-0.3296570977131055,933.0,98.0,1,1
11508,11508,11508,11508,228,259,,,,4.0,0.3814755474174376,BWh,7,3.0,54.0,0.0,5.681343532799463,1.704781309365458,8.605929747298587,0.008974998355514019,5.711246640137169,4.243585482453683,0.17808653155528073,0.44339322363525246,-9.728708909392362,929.0,96.0,1,0
11509,11509,11509,11509,228,260,,,,4.0,0.10077736239334653,BWh,16,-1.0,54.0,0.0,3.217640484639113,6.75699333164507,8.72154067768869,5.224127150164335,2.1577886299119466,3.744859296030884,0.9247468031152024,0.42516027656721467,-0.83446585392541,947.0,102.0,1,1
11510,11510,11510,11510,228,261,26.0,63.0,11.0,3.0,0.4577706569009479,BWh,7,3.0,54.0,0.0,5.360626115276847,5.155587769890762,11.630576715289243,0.017096580810817028,0.11868998499521087,4.845797801389601,0.184249288676689,0.3603732380844601,-0.9228998065137384,942.0,100.0,1,0
11512,11512,11512,11512,228,263,26.0,63.0,11.0,3.0,0.6561379415579722,BWh,7,3.0,54.0,0.0,6.5236597419648055,0.03484413143803872,1.3769270019624527,1.5136137043320241,22.90189683328151,7.319583681465719,0.9511928415403124,-44.45119088169758,-0.47803406443006846,921.0,101.0,1,0
11516,11516,11516,11516,228,270,26.0,63.0,11.0,3.0,0.8239871824216607,BWh,7,3.0,54.0,55.61,9.912139920790134,7.434242089288785,13.622882744395655,8.799496388572466,10.24422484638771,9.16104599649136,0.22276816303120647,0.30720998265063093,-0.4873112028159743,912.0,100.0,1,1
