,index,Unnamed: 0,row,col,T_SAND,T_SILT,T_CLAY,Soil texture,Root depth,Climate type,IGBP,Root type,Vcmax25
1169,38175,38175,195,889,40.0,39.0,21.0,4.0,0.8239871824216607,Dfb,12,1.0,54.0
1170,38228,38228,195,1021,63.0,16.0,21.0,5.0,0.9765774013886244,Dfb,10,6.0,62.2
1171,38283,38283,195,1214,36.0,43.0,21.0,4.0,1.1749446860456487,Dwa,12,1.0,54.0
1172,38314,38314,196,258,86.0,8.0,6.0,1.0,2.624551766231832,Dfb,10,6.0,62.2
1173,38328,38328,196,281,73.0,18.0,9.0,2.0,1.1749446860456487,Dfc,1,4.0,71.1
1174,38367,38367,196,320,86.0,8.0,6.0,1.0,1.0986495765621953,Dfa,12,1.0,54.0
1175,38416,38416,196,372,86.0,8.0,6.0,1.0,0.2692200096640989,Dfa,12,1.0,54.0
1176,38426,38426,196,395,86.0,8.0,6.0,1.0,0.3356984817273769,Dfa,14,1.0,62.2
1177,38464,38464,196,707,85.0,10.0,5.0,1.0,4.943923094529679,Csa,12,1.0,54.0
1178,38525,38525,196,896,37.0,16.0,47.0,10.0,0.8392462043183286,Dfb,12,1.0,54.0
1179,38571,38571,196,1034,79.0,12.0,9.0,2.0,0.5340657663844013,BWk,7,3.0,54.0
1180,38585,38585,196,1156,36.0,43.0,21.0,4.0,0.8392462043183286,BSk,10,6.0,62.2
1181,38589,38589,196,1160,10.0,43.0,47.0,9.0,0.8392462043183286,BSk,10,6.0,62.2
1182,38590,38590,196,1161,35.0,33.0,32.0,7.0,0.6561379415579722,BSk,10,6.0,62.2
1183,38600,38600,196,1171,42.0,36.0,22.0,4.0,0.9002822919051141,Dwb,10,6.0,62.2
1184,38601,38601,196,1172,77.0,14.0,9.0,2.0,0.9155413138018388,BSk,10,6.0,62.2
1185,38665,38665,197,276,86.0,8.0,6.0,1.0,0.3814755474174376,Dfc,1,4.0,71.1
1186,38748,38748,197,363,86.0,10.0,4.0,1.0,0.4425116350042231,Dfa,12,1.0,54.0
1187,38758,38758,197,390,86.0,8.0,6.0,1.0,0.8392462043183286,Dfb,14,1.0,62.2
1188,38766,38766,197,398,86.0,8.0,6.0,1.0,2.2583352407111192,Dfb,4,5.0,55.0
1189,38767,38767,197,399,26.0,63.0,11.0,3.0,2.517738612954929,Dfb,4,5.0,55.0
1190,38776,38776,197,411,86.0,8.0,6.0,1.0,2.2583352407111192,Dfa,4,5.0,55.0
1191,38777,38777,197,412,86.0,8.0,6.0,1.0,1.1139085984588633,Dfa,14,1.0,62.2
1192,38815,38815,197,756,42.0,34.0,24.0,4.0,5.027847714961496,Csb,9,9.0,54.0
1193,38840,38840,197,851,37.0,46.0,17.0,4.0,4.135194934004744,Cfb,12,1.0,54.0
1194,38854,38854,197,865,26.0,63.0,11.0,3.0,1.3275349050126124,Cfb,12,1.0,54.0
1195,38857,38857,197,868,18.0,61.0,21.0,3.0,1.2359807736324342,Cfb,12,1.0,54.0
1196,38908,38908,197,992,43.0,29.0,28.0,7.0,10.0,Csa,12,1.0,54.0
1197,38959,38959,197,1180,42.0,38.0,20.0,4.0,0.7629510948348752,Dwb,10,6.0,62.2
1198,38963,38963,197,1184,37.0,44.0,19.0,4.0,0.9460593575952316,Dwa,12,1.0,54.0
1199,38987,38987,197,1233,23.0,29.0,48.0,10.0,1.0681315327688026,Dwb,5,5.0,55.0
1200,43014,43014,210,376,86.0,8.0,6.0,1.0,6.210421911955451,Cfa,14,1.0,62.2
1201,43029,43029,210,699,39.0,40.0,21.0,4.0,2.517738612954929,Csa,12,1.0,54.0
1202,43046,43046,210,832,37.0,46.0,17.0,4.0,5.043106736858191,Csa,12,1.0,54.0
1203,43047,43047,210,833,26.0,63.0,11.0,3.0,4.005493247882839,Csa,1,4.0,71.1
1204,43086,43086,210,882,37.0,46.0,17.0,4.0,3.212024109254628,Csa,7,3.0,54.0
1205,43112,43112,210,942,26.0,63.0,11.0,3.0,3.7232013427939705,BSk,12,1.0,54.0
1206,43125,43125,210,956,38.0,39.0,23.0,4.0,4.8981460288395615,BSk,7,3.0,54.0
1207,43229,43229,210,1192,19.0,32.0,49.0,10.0,0.7707162415334111,Cwa,12,1.0,54.0
1208,43296,43296,211,295,86.0,8.0,6.0,1.0,0.6561379415579722,Dfb,10,6.0,62.2
1209,43351,43351,211,370,86.0,8.0,6.0,1.0,3.189135576409569,Cfa,14,1.0,62.2
1210,43377,43377,211,706,77.0,14.0,9.0,2.0,2.037079423209008,Csa,7,3.0,54.0
1211,43393,43393,211,848,37.0,46.0,17.0,4.0,4.29541466392007,Csb,10,6.0,62.2
1212,43410,43410,211,866,40.0,39.0,21.0,4.0,2.97550926985582,Csa,12,1.0,54.0
1213,43424,43424,211,887,35.0,54.0,11.0,3.0,2.1438925764858823,Csa,12,1.0,54.0
1214,43490,43490,211,1001,37.0,46.0,17.0,4.0,2.6703288319219207,Dsa,10,6.0,62.2
1215,43511,43511,211,1136,42.0,36.0,22.0,4.0,0.5493247882811261,BSk,7,3.0,54.0
1216,43518,43518,211,1143,48.0,28.0,24.0,4.0,1.0452429999237438,BSk,7,3.0,54.0
1217,43553,43553,211,1184,17.0,32.0,51.0,10.0,9.567406729228708,Cwa,12,1.0,54.0
1218,43563,43563,211,1201,36.0,43.0,21.0,4.0,4.074158846417959,Dwa,12,1.0,54.0
1219,43576,43576,211,1280,40.0,39.0,21.0,4.0,0.8976882581826977,Cfa,5,5.0,55.0
1220,43595,43595,212,250,26.0,63.0,11.0,3.0,2.4719615472648684,BWk,7,3.0,54.0
1221,43644,43644,212,300,40.0,39.0,21.0,4.0,1.9760433356222225,BSk,1,4.0,71.1
1222,43647,43647,212,303,75.0,15.0,10.0,2.0,1.0833905546654703,BSk,10,6.0,62.2
1223,43707,43707,212,697,39.0,40.0,21.0,4.0,5.050736247806526,Csa,12,1.0,54.0
1224,43709,43709,212,699,37.0,40.0,23.0,4.0,6.2180514229038115,Csa,12,1.0,54.0
1225,43738,43738,212,886,35.0,54.0,11.0,3.0,1.1291676203555878,Csa,12,1.0,54.0
1226,43799,43799,212,1000,37.0,46.0,17.0,4.0,2.624551766231804,Dsa,10,6.0,62.2
1227,43814,43814,212,1134,37.0,44.0,19.0,4.0,1.022354467078685,BSk,7,3.0,54.0
1228,43889,43889,213,235,86.0,8.0,6.0,1.0,4.493781948577123,Csb,8,9.0,54.0
1229,43919,43919,213,267,35.0,54.0,11.0,3.0,4.3030441748684325,BSk,7,3.0,54.0
1230,43966,43966,213,314,86.0,8.0,6.0,1.0,1.7547875181201107,BSk,10,6.0,62.2
1231,47001,47001,222,1195,42.0,38.0,20.0,4.0,1.7242694743267182,Cwa,12,1.0,54.0
1232,47003,47003,223,252,26.0,63.0,11.0,3.0,2.9297322041657594,Csb,1,4.0,71.1
1233,47006,47006,223,255,26.0,63.0,11.0,3.0,1.380941481651064,BWk,7,3.0,54.0
1234,47008,47008,223,261,26.0,63.0,11.0,3.0,1.4038300144961229,BWh,7,3.0,54.0
1235,47014,47014,223,267,26.0,63.0,11.0,3.0,4.013122758831173,BSh,7,3.0,54.0
1236,47021,47021,223,274,37.0,46.0,17.0,4.0,3.440909437705073,Csa,1,4.0,71.1
1237,47050,47050,223,303,86.0,8.0,6.0,1.0,5.592431525139261,BSk,10,6.0,62.2
1238,47051,47051,223,304,86.0,8.0,6.0,1.0,5.127031357290036,BSk,10,6.0,62.2
1239,47105,47105,223,366,26.0,63.0,11.0,3.0,2.8534370946822776,Cfa,4,5.0,55.0
1240,47117,47117,223,387,86.0,8.0,6.0,1.0,4.455634393835397,Cfa,4,5.0,55.0
1241,47160,47160,223,904,37.0,46.0,17.0,4.0,1.2359807736324342,Csa,7,3.0,54.0
1242,47165,47165,223,909,37.0,46.0,17.0,4.0,2.632181277180166,Csa,7,3.0,54.0
1243,47170,47170,223,914,26.0,63.0,11.0,3.0,2.876325627527308,Csa,10,6.0,62.2
1244,47204,47204,223,1011,32.0,43.0,25.0,4.0,1.0830345108212376,Cfa,12,1.0,54.0
1245,47239,47239,223,1175,87.0,9.0,4.0,1.0,2.082856488899097,Cwa,12,1.0,54.0
1246,47241,47241,223,1177,75.0,15.0,10.0,2.0,0.33861465035651706,Cwa,12,1.0,54.0
1247,47269,47269,224,260,26.0,63.0,11.0,3.0,0.6866559853513651,BWh,7,3.0,54.0
1248,47280,47280,224,271,26.0,63.0,11.0,3.0,3.3112077515831397,BSh,7,3.0,54.0
1249,47290,47290,224,281,37.0,46.0,17.0,4.0,3.692683299000578,Csb,1,4.0,71.1
1250,47297,47297,224,288,86.0,10.0,4.0,1.0,3.0212863355459376,BSk,10,6.0,62.2
1251,47311,47311,224,302,86.0,8.0,6.0,1.0,1.1902037079423735,BSk,10,6.0,62.2
1252,47349,47349,224,342,75.0,15.0,10.0,2.0,4.0894178683146825,Cfa,4,5.0,55.0
1253,47356,47356,224,354,86.0,8.0,6.0,1.0,0.4883565185694289,Cfa,12,1.0,54.0
1254,47357,47357,224,355,86.0,8.0,6.0,1.0,0.8392462043183286,Cfa,4,5.0,55.0
1255,47370,47370,224,373,86.0,8.0,6.0,1.0,6.85893034256506,Cfa,4,5.0,55.0
1256,47380,47380,224,391,86.0,8.0,6.0,1.0,5.004959182116465,Cfa,5,5.0,55.0
1257,47382,47382,224,393,86.0,8.0,6.0,1.0,2.2125581750210017,Cfa,14,1.0,62.2
1258,47393,47393,224,694,86.0,8.0,6.0,1.0,4.0894178683146825,Csa,12,1.0,54.0
1259,47408,47408,224,735,13.0,42.0,45.0,9.0,0.7476920729381504,BWh,7,3.0,54.0
1260,47464,47464,224,1006,34.0,41.0,25.0,4.0,0.9963802209167744,BSh,12,1.0,54.0
1261,47469,47469,224,1011,35.0,40.0,25.0,4.0,1.1329484668922063,Cwa,12,1.0,54.0
1262,47494,47494,224,1172,41.0,37.0,22.0,4.0,1.6174563210498718,Cwa,12,1.0,54.0
1263,47514,47514,224,1193,17.0,32.0,51.0,10.0,1.050973610369397,Cwa,12,1.0,54.0
1264,47517,47517,224,1196,75.0,15.0,10.0,2.0,0.4069750684537152,Cwa,12,1.0,54.0
1265,47537,47537,225,269,26.0,63.0,11.0,3.0,2.9068436713207007,BSh,7,3.0,54.0
1266,47541,47541,225,274,37.0,46.0,17.0,4.0,3.0212863355459376,BSk,7,3.0,54.0
1267,47545,47545,225,278,37.0,46.0,17.0,4.0,3.2578011749447167,Csa,1,4.0,71.1
1268,47561,47561,225,297,86.0,8.0,6.0,1.0,2.7695124742504333,BSk,7,3.0,54.0
1269,47646,47646,225,401,86.0,10.0,4.0,1.0,1.1074319913871775,Cfa,14,1.0,62.2
1270,47650,47650,225,694,35.0,54.0,11.0,3.0,4.4403753719386705,Csa,7,3.0,54.0
1271,47657,47657,225,701,23.0,54.0,23.0,3.0,4.203860532539892,Csa,7,3.0,54.0
1272,47664,47664,225,864,26.0,63.0,11.0,3.0,3.5858701457237028,Csb,7,3.0,54.0
1273,47731,47731,225,1019,35.0,43.0,22.0,4.0,0.3873417936133001,Cfb,12,1.0,54.0
1274,47741,47741,225,1122,86.0,8.0,6.0,1.0,0.4779295202733527,Dwc,10,6.0,62.2
1275,47796,47796,226,278,37.0,46.0,17.0,4.0,2.9297322041657594,BSk,7,3.0,54.0
1276,47800,47800,226,282,37.0,46.0,17.0,4.0,3.082322423132723,Csb,1,4.0,71.1
1277,47801,47801,226,283,37.0,46.0,17.0,4.0,3.295948729686444,Csb,6,3.0,54.0
1278,47804,47804,226,286,37.0,46.0,17.0,4.0,3.631647211413792,Csb,6,3.0,54.0
1279,47845,47845,226,327,75.0,15.0,10.0,2.0,3.204394598306294,Cfa,10,6.0,62.2
1280,47858,47858,226,340,40.0,39.0,21.0,4.0,2.838178072785581,Cfa,4,5.0,55.0
1281,47861,47861,226,343,40.0,39.0,21.0,4.0,3.1723336978544547,Cfa,5,5.0,55.0
1282,47898,47898,226,694,19.0,37.0,44.0,10.0,4.737926298924265,Csa,7,3.0,54.0
1283,47964,47964,226,1010,37.0,46.0,17.0,4.0,1.3275349050126124,Cwa,12,1.0,54.0
1284,47965,47965,226,1011,35.0,40.0,25.0,4.0,1.1596856641489808,Cwa,12,1.0,54.0
1285,47984,47984,226,1126,86.0,8.0,6.0,1.0,0.7324330510414825,ET,10,6.0,62.2
1286,47999,47999,226,1176,41.0,37.0,22.0,4.0,0.6408789196613043,Cwa,12,1.0,54.0
1287,48034,48034,227,273,26.0,63.0,11.0,3.0,1.5030136568246348,BWh,7,3.0,54.0
1288,48095,48095,227,334,35.0,40.0,25.0,4.0,1.9378957808804667,Cfa,10,6.0,62.2
1289,48125,48125,227,381,86.0,8.0,6.0,1.0,5.065995269703251,Cfa,4,5.0,55.0
1290,48127,48127,227,383,86.0,8.0,6.0,1.0,4.074158846417959,Cfa,4,5.0,55.0
1291,48140,48140,227,398,86.0,8.0,6.0,1.0,1.9378957808804667,Cfa,5,5.0,55.0
1292,48151,48151,227,697,32.0,43.0,25.0,4.0,4.074158846417959,Csa,7,3.0,54.0
1293,48175,48175,227,914,37.0,46.0,17.0,4.0,1.2207217517357662,Csa,7,3.0,54.0
1294,48202,48202,227,990,37.0,46.0,17.0,4.0,2.517738612954957,Dsb,7,3.0,54.0
1295,48249,48249,227,1166,53.0,24.0,23.0,5.0,4.119935912108076,Cwa,12,1.0,54.0
1296,48256,48256,227,1173,78.0,13.0,9.0,2.0,2.273594262607787,Cwa,12,1.0,54.0
1297,48292,48292,228,275,26.0,63.0,11.0,3.0,2.2888532845045115,BSh,7,3.0,54.0
1298,48303,48303,228,286,37.0,46.0,17.0,4.0,3.921568627450995,BSk,7,3.0,54.0
1299,48320,48320,228,303,86.0,8.0,6.0,1.0,1.8005645838102282,BSk,7,3.0,54.0
1300,48324,48324,228,307,75.0,15.0,10.0,2.0,5.859464408331464,BSk,7,3.0,54.0
1301,48335,48335,228,318,75.0,15.0,10.0,2.0,2.5940337224384398,BSk,10,6.0,62.2
1302,48340,48340,228,323,37.0,46.0,17.0,4.0,3.204394598306294,Cfa,10,6.0,62.2
1303,48358,48358,228,344,40.0,39.0,21.0,4.0,0.7629510948348752,Cfa,12,1.0,54.0
1304,48375,48375,228,384,86.0,10.0,4.0,1.0,4.60822461280236,Cfa,5,5.0,55.0
1305,48378,48378,228,387,45.0,36.0,19.0,4.0,2.2583352407111192,Cfa,5,5.0,55.0
1306,48380,48380,228,390,86.0,10.0,4.0,1.0,1.2054627298390417,Cfa,14,1.0,62.2
1307,48412,48412,228,898,20.0,40.0,40.0,9.0,10.0,BWh,7,3.0,54.0
1308,48417,48417,228,910,37.0,46.0,17.0,4.0,3.616388189517068,BSh,7,3.0,54.0
1309,48424,48424,228,917,37.0,46.0,17.0,4.0,1.2207217517357662,Csa,10,6.0,62.2
1310,48451,48451,228,1001,34.0,41.0,25.0,4.0,0.4043640802624964,BSh,7,3.0,54.0
1311,48471,48471,228,1021,13.0,42.0,45.0,9.0,0.4425116350042231,Cwa,12,1.0,54.0
1312,48481,48481,228,1115,86.0,8.0,6.0,1.0,0.6561379415579722,ET,10,6.0,62.2
1313,48508,48508,228,1178,41.0,37.0,22.0,4.0,0.4119935912108304,Cwa,12,1.0,54.0
1314,48514,48514,228,1184,80.0,10.0,10.0,2.0,0.5645838101777939,Cfa,12,1.0,54.0
1315,48525,48525,228,1200,38.0,42.0,20.0,4.0,0.14928409755605848,Cfa,12,1.0,54.0
1316,48539,48539,229,273,26.0,63.0,11.0,3.0,0.8392462043183286,BWh,7,3.0,54.0
1317,48545,48545,229,279,37.0,46.0,17.0,4.0,2.0141908903639774,BSk,7,3.0,54.0
1318,48588,48588,229,322,35.0,54.0,11.0,3.0,3.219653620202962,Cfa,10,6.0,62.2
1319,48600,48600,229,335,37.0,46.0,17.0,4.0,2.8839551384756423,Cfa,10,6.0,62.2
1320,48622,48622,229,360,86.0,8.0,6.0,1.0,0.6408789196613043,Cfa,5,5.0,55.0
1321,48644,48644,229,685,32.0,49.0,19.0,4.0,4.516670481422182,Csa,7,3.0,54.0
1322,48653,48653,229,695,34.0,41.0,25.0,4.0,3.4332799267567116,Csa,7,3.0,54.0
1323,48659,48659,229,702,23.0,54.0,23.0,3.0,0.793469138628268,BSk,7,3.0,54.0
1324,48660,48660,229,703,35.0,54.0,11.0,3.0,1.7700465400168357,BSk,7,3.0,54.0
1325,48675,48675,229,916,37.0,46.0,17.0,4.0,1.2207217517357662,Csa,7,3.0,54.0
1326,48714,48714,229,1019,32.0,43.0,25.0,4.0,0.679026474403031,Cwa,12,1.0,54.0
1327,48729,48729,229,1117,86.0,8.0,6.0,1.0,0.3356984817273769,ET,10,6.0,62.2
1328,48735,48735,229,1130,41.0,37.0,22.0,4.0,0.7476920729381504,Dwc,10,6.0,62.2
1329,48798,48798,230,287,86.0,8.0,6.0,1.0,2.105745021744156,BSk,7,3.0,54.0
1330,48851,48851,230,341,40.0,39.0,21.0,4.0,2.9526207370107898,Cfa,4,5.0,55.0
1331,48916,48916,230,918,37.0,46.0,17.0,4.0,1.2207217517357662,Csa,7,3.0,54.0
1332,48938,48938,230,1007,35.0,40.0,25.0,4.0,5.600061036087595,BSh,12,1.0,54.0
1333,48970,48970,230,1165,77.0,14.0,9.0,2.0,2.517738612954929,Cfa,5,5.0,55.0
1334,48992,48992,230,1190,20.0,40.0,40.0,9.0,0.5645838101777939,Cfa,12,1.0,54.0
1335,48993,48993,230,1191,41.0,37.0,22.0,4.0,0.7858396276799056,Cfa,12,1.0,54.0
1336,48994,48994,230,1192,36.0,43.0,21.0,4.0,2.3193713282979047,Cfa,12,1.0,54.0
1337,51002,51002,241,334,86.0,8.0,6.0,1.0,1.3733119707027301,Cfa,12,1.0,54.0
1338,51017,51017,241,933,37.0,46.0,17.0,4.0,1.6351398319812602,BSk,7,3.0,54.0
1339,51032,51032,241,1005,35.0,40.0,25.0,4.0,0.6408789196613043,BWh,12,1.0,54.0
1340,51034,51034,241,1007,35.0,40.0,25.0,4.0,0.6408789196613043,BWh,12,1.0,54.0
1341,51069,51069,241,1086,86.0,8.0,6.0,1.0,0.4425116350042231,Dwc,10,6.0,62.2
1342,51074,51074,241,1120,86.0,8.0,6.0,1.0,0.6103608758679115,ET,10,6.0,62.2
1343,51132,51132,242,291,46.0,13.0,41.0,8.0,2.777141985198796,BSk,7,3.0,54.0
1344,51136,51136,242,295,67.0,15.0,18.0,2.0,1.1139085984588633,BSh,7,3.0,54.0
1345,51149,51149,242,308,35.0,54.0,11.0,3.0,0.9918364232852924,BWh,7,3.0,54.0
1346,51172,51172,242,335,86.0,8.0,6.0,1.0,0.9613183794918996,Cfa,12,1.0,54.0
1347,51204,51204,242,1010,40.0,39.0,21.0,4.0,10.0,BWh,7,3.0,54.0
1348,51219,51219,242,1025,35.0,40.0,25.0,4.0,10.0,Cwa,12,1.0,54.0
1349,51242,51242,242,1084,42.0,38.0,20.0,4.0,0.5798428320745188,Dwc,10,6.0,62.2
1350,51250,51250,242,1120,74.0,16.0,10.0,2.0,1.1139085984588633,ET,10,6.0,62.2
1351,51254,51254,242,1136,19.0,32.0,49.0,10.0,0.8239871824216323,Cwa,5,5.0,55.0
1352,51279,51279,242,1179,36.0,43.0,21.0,4.0,1.2207217517357662,Cfa,5,5.0,55.0
1353,51287,51287,242,1195,49.0,28.0,23.0,4.0,1.2207217517357662,Cfa,5,5.0,55.0
1354,51306,51306,243,280,40.0,37.0,23.0,4.0,1.1596856641489808,BSh,10,6.0,62.2
1355,51344,51344,243,324,35.0,40.0,25.0,4.0,5.6916151674677735,Cfa,12,1.0,54.0
1356,51348,51348,243,328,76.0,16.0,8.0,2.0,3.3264667734798654,Cfa,12,1.0,54.0
1357,51352,51352,243,332,86.0,8.0,6.0,1.0,1.4572365911345455,Cfa,12,1.0,54.0
1358,51373,51373,243,989,26.0,63.0,11.0,3.0,0.8926527809567801,BWh,7,3.0,54.0
1359,51390,51390,243,1017,40.0,39.0,21.0,4.0,10.0,BWh,7,3.0,54.0
1360,51448,51448,243,1175,20.0,40.0,40.0,9.0,1.2359807736324342,Cfa,5,5.0,55.0
1361,51454,51454,243,1189,31.0,54.0,15.0,3.0,2.273594262607787,Cfa,5,5.0,55.0
1362,51473,51473,244,279,59.0,8.0,33.0,5.0,1.586938277256479,BSh,7,3.0,54.0
1363,51517,51517,244,329,76.0,16.0,8.0,2.0,4.448004882887035,Cfa,12,1.0,54.0
1364,51525,51525,244,393,86.0,8.0,6.0,1.0,0.8330239142782471,Cfa,14,1.0,62.2
1365,51566,51566,244,1031,38.0,39.0,23.0,4.0,1.6327153429465395,Cwa,12,1.0,54.0
1366,51654,51654,245,312,28.0,23.0,49.0,10.0,3.7842374303807564,BSh,7,3.0,54.0
1367,51655,51655,245,313,28.0,23.0,49.0,10.0,4.821850919356108,BSh,7,3.0,54.0
1368,51724,51724,245,1040,39.0,39.0,22.0,4.0,0.7629510948348752,Cwa,12,1.0,54.0
1369,51756,51756,245,1183,86.0,10.0,4.0,1.0,0.4183515170011405,Cfa,12,1.0,54.0
1370,51770,51770,246,276,40.0,37.0,23.0,4.0,1.0452429999237438,BWh,7,3.0,54.0
1371,51789,51789,246,302,84.0,8.0,8.0,1.0,0.8239871824216607,BSh,10,6.0,62.2
1372,51802,51802,246,315,65.0,12.0,23.0,5.0,6.340123598077383,BSh,7,3.0,54.0
1373,51805,51805,246,318,15.0,17.0,68.0,10.0,4.753185320820961,BSh,10,6.0,62.2
1374,51811,51811,246,324,86.0,8.0,6.0,1.0,7.5226977950713385,Cfa,10,6.0,62.2
1375,51825,51825,246,928,86.0,8.0,6.0,1.0,7.988097962920591,BSh,7,3.0,54.0
1376,51832,51832,246,935,86.0,8.0,6.0,1.0,5.447470817120661,BSh,7,3.0,54.0
1377,51853,51853,246,1016,40.0,39.0,21.0,4.0,5.142290379186734,BWh,7,3.0,54.0
1378,51877,51877,246,1040,39.0,39.0,22.0,4.0,1.4190890363927906,Cwa,12,1.0,54.0
1379,51884,51884,246,1137,37.0,44.0,19.0,4.0,0.9002822919051141,Cwa,5,5.0,55.0
1380,51894,51894,246,1165,31.0,54.0,15.0,3.0,2.082856488899097,Cfa,5,5.0,55.0
1381,51950,51950,247,310,37.0,21.0,42.0,10.0,2.1515220874342447,BSk,7,3.0,54.0
1382,51957,51957,247,317,24.0,26.0,50.0,10.0,2.5635156786450466,BSh,10,6.0,62.2
1383,51962,51962,247,322,86.0,8.0,6.0,1.0,10.0,BSh,10,6.0,62.2
1384,51968,51968,247,328,40.0,39.0,21.0,4.0,4.6540016784924205,Cfa,10,6.0,62.2
1385,51997,51997,247,1017,40.0,39.0,21.0,4.0,10.0,BWh,7,3.0,54.0
1386,53017,53017,253,1170,41.0,37.0,22.0,4.0,1.4724956130312419,Cfa,5,5.0,55.0
1387,53039,53039,254,300,40.0,37.0,23.0,4.0,1.4343480582895154,BSh,10,6.0,62.2
1388,53050,53050,254,311,59.0,7.0,34.0,5.0,1.2359807736324342,BSh,7,3.0,54.0
1389,53063,53063,254,324,86.0,8.0,6.0,1.0,3.4027618829633184,BSh,10,6.0,62.2
1390,53071,53071,254,996,40.0,39.0,21.0,4.0,10.0,BWh,7,3.0,54.0
1391,53078,53078,254,1014,41.0,40.0,19.0,4.0,7.293812466620892,BSh,12,1.0,54.0
1392,53088,53088,254,1024,35.0,43.0,22.0,4.0,6.492713817044348,BSh,12,1.0,54.0
1393,53105,53105,254,1041,19.0,37.0,44.0,10.0,4.043640802624567,Csa,12,1.0,54.0
1394,53106,53106,254,1042,19.0,37.0,44.0,10.0,4.211490043488254,Csa,12,1.0,54.0
1395,53160,53160,254,1096,37.0,46.0,17.0,4.0,2.7380788891432526,Cwa,12,1.0,54.0
1396,53179,53179,254,1172,31.0,54.0,15.0,3.0,4.623483634699028,Cfa,5,5.0,55.0
1397,53180,53180,254,1173,37.0,44.0,19.0,4.0,2.9297322041657594,Cfa,5,5.0,55.0
1398,53181,53181,254,1174,77.0,14.0,9.0,2.0,3.6011291676204,Cfa,5,5.0,55.0
1399,53184,53184,254,1180,31.0,54.0,15.0,3.0,3.5400930800335857,Cfa,5,5.0,55.0
1400,53186,53186,254,1182,31.0,54.0,15.0,3.0,1.9836728465705848,Cfa,5,5.0,55.0
1401,53197,53197,255,298,30.0,27.0,43.0,10.0,4.333562218661825,BSk,7,3.0,54.0
1402,53223,53223,255,325,40.0,13.0,47.0,10.0,5.432211795223934,BSh,10,6.0,62.2
1403,53227,53227,255,988,26.0,63.0,11.0,3.0,1.2054627298390417,BWh,7,3.0,54.0
1404,53238,53238,255,1007,40.0,39.0,21.0,4.0,8.247501335164458,BWh,7,3.0,54.0
1405,53297,53297,255,1066,42.0,38.0,20.0,4.0,0.35960428269886163,Cwa,12,1.0,54.0
1406,53320,53320,255,1092,37.0,46.0,17.0,4.0,1.5434839737884405,Cwa,12,1.0,54.0
1407,53342,53342,255,1172,37.0,44.0,19.0,4.0,1.4496070801861831,Cfa,5,5.0,55.0
1408,53346,53346,255,1180,31.0,54.0,15.0,3.0,3.3875028610666504,Cfa,5,5.0,55.0
1409,53386,53386,256,327,89.0,7.0,4.0,0.0,4.9897001602197415,BSh,10,6.0,62.2
1410,53391,53391,256,987,26.0,63.0,11.0,3.0,1.1139085984588633,BWh,7,3.0,54.0
1411,53416,53416,256,1014,41.0,40.0,19.0,4.0,4.623483634699028,BSh,12,1.0,54.0
1412,53438,53438,256,1036,38.0,39.0,23.0,4.0,3.3569848172732577,Csa,12,1.0,54.0
1413,53451,53451,256,1049,39.0,39.0,22.0,4.0,2.8076600289921885,Csa,12,1.0,54.0
1414,53465,53465,256,1063,35.0,43.0,22.0,4.0,1.0299839780270474,Cwa,12,1.0,54.0
1415,53469,53469,256,1067,42.0,38.0,20.0,4.0,0.39281808702733617,Cwa,12,1.0,54.0
1416,53542,53542,257,314,9.0,10.0,81.0,10.0,2.0904859998474308,BSh,7,3.0,54.0
1417,53561,53561,257,993,40.0,39.0,21.0,4.0,1.5030136568246348,BWh,12,1.0,54.0
1418,53575,53575,257,1007,40.0,39.0,21.0,4.0,2.8534370946822487,BWh,7,3.0,54.0
1419,53577,53577,257,1009,35.0,43.0,22.0,4.0,5.0125886930647985,BWh,7,3.0,54.0
1420,53692,53692,258,289,58.0,10.0,32.0,5.0,2.5787747005417145,As,4,7.0,55.0
1421,53710,53710,258,314,20.0,20.0,60.0,10.0,3.0212863355459376,BSh,7,3.0,54.0
1422,53726,53726,258,989,26.0,63.0,11.0,3.0,2.838178072785581,BWh,7,3.0,54.0
1423,53737,53737,258,1004,40.0,39.0,21.0,4.0,4.501411459525457,BWh,7,3.0,54.0
1424,53790,53790,258,1057,25.0,54.0,21.0,3.0,4.684519722285813,Cwa,12,1.0,54.0
1425,53825,53825,258,1109,86.0,8.0,6.0,1.0,1.6784584996991028,Cwa,2,5.0,35.5
1426,53831,53831,258,1133,36.0,43.0,21.0,4.0,3.7689784084840308,Cwb,12,1.0,54.0
1427,53851,53851,258,1179,41.0,37.0,22.0,4.0,0.9460593575952316,Cfa,12,1.0,54.0
1428,53887,53887,259,323,40.0,13.0,47.0,10.0,4.0894178683146825,BSh,10,6.0,62.2
1429,53917,53917,259,1016,35.0,43.0,22.0,4.0,2.8992141603723667,BSh,12,1.0,54.0
1430,53935,53935,259,1034,19.0,37.0,44.0,10.0,4.028381780727898,Csa,12,1.0,54.0
1431,53970,53970,259,1069,38.0,39.0,23.0,4.0,1.5858871001924784,Cwa,12,1.0,54.0
1432,53980,53980,259,1079,24.0,52.0,24.0,3.0,0.14809728474187864,Cwa,12,1.0,54.0
1433,53998,53998,259,1133,36.0,43.0,21.0,4.0,3.883421072709268,Cwb,5,5.0,55.0
