,Unnamed: 0,row,col,T_SAND,T_SILT,T_CLAY,Soil texture,Root depth,Climate type,IGBP,Root type,Vcmax25
2027,2027,171,312,75.0,15.0,10.0,2.0,1.6632333867399325,Dfb,14,1.0,62.2
2028,2028,171,313,75.0,15.0,10.0,2.0,1.7318989852750803,Dfb,14,1.0,62.2
2029,2029,171,314,75.0,15.0,10.0,2.0,1.70901045243005,Dfb,14,1.0,62.2
2030,2030,171,315,86.0,8.0,6.0,1.0,1.6632333867399325,Dfb,12,1.0,54.0
2031,2031,171,316,20.0,40.0,40.0,9.0,1.6632333867399325,Dfb,12,1.0,54.0
2032,2032,171,317,20.0,40.0,40.0,9.0,1.9226367589837992,Dfb,14,1.0,62.2
2033,2033,171,318,50.0,40.0,10.0,4.0,1.9378957808804667,Dfb,14,1.0,62.2
2034,2034,171,319,50.0,40.0,10.0,4.0,1.6632333867399325,Dfb,12,1.0,54.0
2035,2035,171,320,86.0,8.0,6.0,1.0,0.5951018539711868,Dfb,12,1.0,54.0
2036,2036,171,321,40.0,39.0,21.0,4.0,1.2207217517357662,Dfb,12,1.0,54.0
2037,2037,171,322,40.0,39.0,21.0,4.0,1.9150072480354368,Dfb,12,1.0,54.0
2038,2038,171,323,40.0,39.0,21.0,4.0,2.1438925764858823,Dfb,12,1.0,54.0
2039,2039,171,324,86.0,8.0,6.0,1.0,2.5329976348516543,Dfb,12,1.0,54.0
2040,2040,171,325,86.0,8.0,6.0,1.0,1.9378957808804667,Dfb,12,1.0,54.0
2041,2041,171,326,86.0,8.0,6.0,1.0,0.7298559717878119,Dfb,12,1.0,54.0
2042,2042,171,327,86.0,8.0,6.0,1.0,1.490348668650384,Dfb,12,1.0,54.0
2043,2043,171,328,86.0,8.0,6.0,1.0,0.4272526131075551,Dfb,12,1.0,54.0
2044,2044,171,329,86.0,8.0,6.0,1.0,0.3871722489255609,Dfb,12,1.0,54.0
2045,2045,171,330,86.0,8.0,6.0,1.0,0.3662165255207697,Dfb,12,1.0,54.0
2046,2046,171,331,86.0,8.0,6.0,1.0,0.3356984817273769,Dfb,12,1.0,54.0
2047,2047,171,332,86.0,8.0,6.0,1.0,0.3662165255207697,Dfb,12,1.0,54.0
2048,2048,171,333,86.0,8.0,6.0,1.0,0.3356984817273769,Dfb,12,1.0,54.0
2049,2049,171,334,86.0,8.0,6.0,1.0,0.448072700762152,Dfb,12,1.0,54.0
2050,2050,171,335,86.0,8.0,6.0,1.0,0.655595398557221,Dfb,12,1.0,54.0
2051,2051,171,336,86.0,8.0,6.0,1.0,0.4577706569009479,Dfb,12,1.0,54.0
2052,2052,171,337,86.0,8.0,6.0,1.0,1.2207217517357662,Dfb,14,1.0,62.2
2053,2053,171,338,35.0,54.0,11.0,3.0,1.6937514305333252,Dfb,5,5.0,55.0
2054,2054,171,339,35.0,54.0,11.0,3.0,1.6632333867399325,Dfb,5,5.0,55.0
2055,2055,171,340,86.0,8.0,6.0,1.0,2.3651483939879654,Dfb,14,1.0,62.2
2056,2056,171,341,42.0,34.0,24.0,4.0,0.3662165255207697,Dfb,5,5.0,55.0
2057,2057,171,344,86.0,8.0,6.0,1.0,0.4577706569009479,Dfb,5,5.0,55.0
2058,2058,171,345,86.0,8.0,6.0,1.0,1.3275349050126124,Dfb,5,5.0,55.0
2059,2059,171,346,86.0,8.0,6.0,1.0,0.4577706569009479,Dfb,5,5.0,55.0
2060,2060,171,347,86.0,8.0,6.0,1.0,0.7629510948348752,Dfb,5,5.0,55.0
2061,2061,171,348,86.0,8.0,6.0,1.0,0.3662165255207697,Dfb,5,5.0,55.0
2062,2062,171,349,86.0,8.0,6.0,1.0,0.3662165255207697,Dfb,5,5.0,55.0
2063,2063,171,350,86.0,8.0,6.0,1.0,1.1902037079423735,Dfb,5,5.0,55.0
2064,2064,171,351,74.0,16.0,10.0,2.0,0.9231708247501728,Dfb,5,5.0,55.0
2065,2065,171,352,74.0,16.0,10.0,2.0,1.9073777370870744,Dfb,5,5.0,55.0
2066,2066,171,382,86.0,8.0,6.0,1.0,3.6392767223621263,Dfb,5,5.0,55.0
2067,2067,171,383,86.0,8.0,6.0,1.0,2.2583352407111192,Dfb,5,5.0,55.0
2068,2068,171,384,86.0,8.0,6.0,1.0,1.9455252918288293,Dfb,5,5.0,55.0
2069,2069,171,385,86.0,8.0,6.0,1.0,1.2054627298390417,Dfb,5,5.0,55.0
2070,2070,171,386,86.0,8.0,6.0,1.0,1.9836728465705848,Dfb,5,5.0,55.0
2071,2071,171,387,86.0,8.0,6.0,1.0,2.2430762188143945,Dfb,5,5.0,55.0
2072,2072,171,388,86.0,8.0,6.0,1.0,0.4577706569009479,Dfb,5,5.0,55.0
2073,2073,171,389,86.0,8.0,6.0,1.0,1.0893246187364276,Dfb,5,5.0,55.0
2074,2074,171,390,86.0,8.0,6.0,1.0,1.24991734696477,Dfb,5,5.0,55.0
2075,2075,171,391,86.0,8.0,6.0,1.0,1.0286445749938993,Dfb,5,5.0,55.0
2076,2076,171,392,86.0,8.0,6.0,1.0,0.6866559853513651,Dfb,5,5.0,55.0
2077,2077,171,393,86.0,8.0,6.0,1.0,0.3662165255207697,Dfb,5,5.0,55.0
2078,2078,171,394,86.0,8.0,6.0,1.0,0.4577706569009479,Dfb,5,5.0,55.0
2079,2079,171,395,86.0,8.0,6.0,1.0,0.4730296787976158,Dfb,5,5.0,55.0
2080,2080,171,396,86.0,8.0,6.0,1.0,0.6561379415579722,Dfb,5,5.0,55.0
2081,2081,171,397,86.0,8.0,6.0,1.0,0.6561379415579722,Dfb,5,5.0,55.0
2082,2082,171,398,86.0,8.0,6.0,1.0,0.6256198977645795,Dfb,5,5.0,55.0
2083,2083,171,399,42.0,34.0,24.0,4.0,0.9301730203538864,Dfb,5,5.0,55.0
2084,2084,171,400,86.0,8.0,6.0,1.0,0.6561379415579722,Dfb,5,5.0,55.0
2085,2085,171,401,86.0,8.0,6.0,1.0,1.1520561532006184,Dfb,5,5.0,55.0
2086,2086,171,402,86.0,8.0,6.0,1.0,1.6937514305333252,Dfb,5,5.0,55.0
2087,2087,171,404,40.0,39.0,21.0,4.0,1.2359807736324342,Dfb,5,5.0,55.0
2088,2088,171,405,86.0,8.0,6.0,1.0,0.6561379415579722,Dfb,5,5.0,55.0
2089,2089,171,406,86.0,8.0,6.0,1.0,1.2411857955461048,Dfb,5,5.0,55.0
2090,2090,171,407,86.0,8.0,6.0,1.0,0.7782101167315716,Dfb,5,5.0,55.0
2091,2091,171,408,86.0,8.0,6.0,1.0,0.8392462043183286,Dfb,5,5.0,55.0
2092,2092,171,409,86.0,8.0,6.0,1.0,0.8850232700084462,Dfb,5,5.0,55.0
2093,2093,171,410,86.0,8.0,6.0,1.0,0.793469138628268,Dfb,5,5.0,55.0
2094,2094,171,411,86.0,8.0,6.0,1.0,0.4425116350042231,Dfb,5,5.0,55.0
2095,2095,171,412,86.0,8.0,6.0,1.0,0.3814755474174376,Dfb,5,5.0,55.0
2096,2096,171,413,86.0,8.0,6.0,1.0,0.3662165255207697,Dfb,5,5.0,55.0
2097,2097,171,414,86.0,8.0,6.0,1.0,0.6256198977645795,Dfb,5,5.0,55.0
2098,2098,171,415,86.0,8.0,6.0,1.0,0.8545052262150534,Dfb,5,5.0,55.0
2099,2099,171,416,86.0,8.0,6.0,1.0,0.8239871824216607,Dfb,5,5.0,55.0
2100,2100,171,417,86.0,8.0,6.0,1.0,0.8545052262150534,Dfb,5,5.0,55.0
2101,2101,171,418,86.0,8.0,6.0,1.0,0.8392462043183286,Dfb,5,5.0,55.0
2102,2102,171,419,41.0,36.0,23.0,4.0,0.6332494087129419,Dfb,5,5.0,55.0
2103,2103,171,420,86.0,8.0,6.0,1.0,0.6561379415579722,Dfb,5,5.0,55.0
2104,2104,171,421,86.0,8.0,6.0,1.0,0.4272526131075551,Dfb,5,5.0,55.0
2105,2105,171,422,86.0,8.0,6.0,1.0,0.3662165255207697,Dfb,5,5.0,55.0
2106,2106,171,423,86.0,8.0,6.0,1.0,0.6484067037969996,Dfb,5,5.0,55.0
2107,2107,171,424,86.0,8.0,6.0,1.0,0.6988123394624212,Dfb,5,5.0,55.0
2108,2108,171,425,86.0,8.0,6.0,1.0,0.3814755474174376,Dfb,5,5.0,55.0
2109,2109,171,426,86.0,8.0,6.0,1.0,0.4043640802624964,Dfb,5,5.0,55.0
2110,2110,171,427,86.0,8.0,6.0,1.0,0.6561379415579722,Dfb,5,5.0,55.0
2111,2111,171,428,86.0,8.0,6.0,1.0,0.8545052262150534,Dfb,5,5.0,55.0
2112,2112,171,429,86.0,8.0,6.0,1.0,0.7629510948348752,Dfb,5,5.0,55.0
2113,2113,171,430,86.0,8.0,6.0,1.0,0.6561379415579722,Dfb,5,5.0,55.0
2114,2114,171,431,86.0,8.0,6.0,1.0,0.6561379415579722,Dfb,5,5.0,55.0
2115,2115,171,432,86.0,8.0,6.0,1.0,0.6103608758679115,Dfc,5,5.0,55.0
2116,2116,171,433,86.0,8.0,6.0,1.0,0.6103608758679115,Dfc,5,5.0,55.0
2117,2117,171,434,86.0,8.0,6.0,1.0,0.6561379415579722,Dfc,5,5.0,55.0
2118,2118,171,435,86.0,8.0,6.0,1.0,0.6561379415579722,Dfc,5,5.0,55.0
2119,2119,171,436,86.0,8.0,6.0,1.0,0.6561379415579722,Dfb,5,5.0,55.0
2120,2120,171,439,86.0,8.0,6.0,1.0,0.5798428320745188,Dfb,5,5.0,55.0
2121,2121,171,440,86.0,8.0,6.0,1.0,0.8545052262150534,Dfb,5,5.0,55.0
2122,2122,171,441,73.0,18.0,9.0,2.0,0.8545052262150534,Dfb,5,5.0,55.0
2123,2123,171,445,86.0,8.0,6.0,1.0,0.8545052262150534,Dfb,5,5.0,55.0
2124,2124,171,446,86.0,8.0,6.0,1.0,0.7364343056721641,Dfb,5,5.0,55.0
2125,2125,171,447,86.0,8.0,6.0,1.0,0.3814755474174376,Dfb,5,5.0,55.0
2126,2126,171,448,86.0,8.0,6.0,1.0,0.3814755474174376,Dfb,5,5.0,55.0
2127,2127,171,457,,,,4.0,0.6485084306096383,Dfb,5,5.0,55.0
2128,2128,171,458,86.0,8.0,6.0,1.0,0.6561379415579722,Dfb,5,5.0,55.0
2129,2129,172,225,86.0,8.0,6.0,1.0,2.394530488373515,Csb,1,4.0,71.1
2130,2130,172,226,86.0,8.0,6.0,1.0,2.6779583428702547,Csb,1,4.0,71.1
2131,2131,172,227,86.0,8.0,6.0,1.0,4.234378576333285,Csb,1,4.0,71.1
2132,2132,172,228,86.0,8.0,6.0,1.0,2.548256656748322,Csb,1,4.0,71.1
2133,2133,172,229,86.0,8.0,6.0,1.0,4.150453955901469,Csb,1,4.0,71.1
2134,2134,172,230,86.0,8.0,6.0,1.0,3.692683299000578,Csb,1,4.0,71.1
2135,2135,172,231,24.0,58.0,18.0,3.0,4.242008087281647,Csb,1,4.0,71.1
2136,2136,172,236,24.0,58.0,18.0,3.0,1.2359807736324342,Csb,1,4.0,71.1
2137,2137,172,237,41.0,36.0,23.0,4.0,4.394598306248612,Csb,10,6.0,62.2
2138,2138,172,238,41.0,36.0,23.0,4.0,4.348821240558493,BSk,10,6.0,62.2
2139,2139,172,239,86.0,8.0,6.0,1.0,3.204394598306294,BSk,10,6.0,62.2
2140,2140,172,240,86.0,8.0,6.0,1.0,1.8081940947585624,BSk,12,1.0,54.0
2141,2141,172,241,86.0,8.0,6.0,1.0,1.6479743648432643,BSk,12,1.0,54.0
2142,2142,172,242,86.0,8.0,6.0,1.0,1.7547875181201107,BSk,12,1.0,54.0
2143,2143,172,243,86.0,8.0,6.0,1.0,2.059967956054038,BSk,12,1.0,54.0
2144,2144,172,244,41.0,36.0,23.0,4.0,2.3346303501945727,BSk,7,3.0,54.0
2145,2145,172,245,41.0,36.0,23.0,4.0,2.655069810025225,BSk,7,3.0,54.0
2146,2146,172,246,41.0,36.0,23.0,4.0,2.8229190508888564,BSk,7,3.0,54.0
2147,2147,172,247,41.0,36.0,23.0,4.0,3.0518043793393304,BSk,7,3.0,54.0
2148,2148,172,248,41.0,36.0,23.0,4.0,2.548256656748322,Csa,7,3.0,54.0
2149,2149,172,249,40.0,39.0,21.0,4.0,3.295948729686472,Csa,12,1.0,54.0
2150,2150,172,250,40.0,39.0,21.0,4.0,4.60822461280236,Csb,12,1.0,54.0
2151,2151,172,251,86.0,8.0,6.0,1.0,4.600595101853997,Csb,12,1.0,54.0
2152,2152,172,252,86.0,8.0,6.0,1.0,2.944991226062428,Csb,12,1.0,54.0
2153,2153,172,270,76.0,16.0,8.0,2.0,1.2359807736324342,Dfb,1,4.0,71.1
2154,2154,172,271,86.0,8.0,6.0,1.0,1.2970168612192197,Dfb,10,6.0,62.2
2155,2155,172,272,86.0,8.0,6.0,1.0,1.2359807736324342,BSk,1,4.0,71.1
2156,2156,172,273,86.0,8.0,6.0,1.0,1.5716792553597545,BSk,1,4.0,71.1
2157,2157,172,274,86.0,8.0,6.0,1.0,2.250705729762757,BSk,10,6.0,62.2
2158,2158,172,275,76.0,16.0,8.0,2.0,2.059967956054038,BSk,1,4.0,71.1
2159,2159,172,278,76.0,16.0,8.0,2.0,0.8545052262150534,BSk,1,4.0,71.1
2160,2160,172,279,86.0,8.0,6.0,1.0,2.006561379415615,BSk,10,6.0,62.2
2161,2161,172,280,86.0,8.0,6.0,1.0,1.831082627603621,Dfb,10,6.0,62.2
2162,2162,172,281,86.0,8.0,6.0,1.0,1.7242694743267182,Dfb,12,1.0,54.0
2163,2163,172,282,86.0,8.0,6.0,1.0,1.7395284962234427,Dfb,1,4.0,71.1
2164,2164,172,283,86.0,8.0,6.0,1.0,1.9836728465705848,Dfb,1,4.0,71.1
2165,2165,172,284,86.0,8.0,6.0,1.0,2.0294499122606453,BSk,10,6.0,62.2
2166,2166,172,285,86.0,8.0,6.0,1.0,2.052338445105704,BSk,10,6.0,62.2
2167,2167,172,286,86.0,8.0,6.0,1.0,2.2583352407111192,BSk,10,6.0,62.2
2168,2168,172,287,86.0,8.0,6.0,1.0,1.9836728465705848,BSk,10,6.0,62.2
2169,2169,172,288,86.0,8.0,6.0,1.0,1.8005645838102282,BSk,7,3.0,54.0
2170,2170,172,289,86.0,8.0,6.0,1.0,2.0141908903639774,BSk,10,6.0,62.2
2171,2171,172,290,86.0,8.0,6.0,1.0,2.04470893415737,BSk,10,6.0,62.2
2172,2172,172,291,86.0,8.0,6.0,1.0,2.38040741588469,BSk,10,6.0,62.2
2173,2173,172,292,86.0,8.0,6.0,1.0,2.456702525368144,BSk,10,6.0,62.2
2174,2174,172,293,50.0,40.0,10.0,4.0,1.586938277256479,BSk,10,6.0,62.2
2175,2175,172,294,75.0,15.0,10.0,2.0,1.9913023575189184,BSk,10,6.0,62.2
2176,2176,172,295,75.0,15.0,10.0,2.0,2.441443503471476,BSk,10,6.0,62.2
2177,2177,172,296,,,,4.0,3.196765087357932,BSk,10,6.0,62.2
2178,2178,172,297,,,,4.0,1.9378957808804667,BSk,10,6.0,62.2
2179,2179,172,298,,,,4.0,1.586938277256479,BSk,10,6.0,62.2
2180,2180,172,299,,,,4.0,1.6708628976882949,BSk,10,6.0,62.2
2181,2181,172,300,,,,4.0,1.6937514305333252,BSk,10,6.0,62.2
2182,2182,172,301,86.0,8.0,6.0,1.0,1.640344853894902,BSk,10,6.0,62.2
2183,2183,172,302,,,,4.0,1.7547875181201107,BSk,10,6.0,62.2
2184,2184,172,303,50.0,40.0,10.0,4.0,1.6784924086366573,BSk,10,6.0,62.2
2185,2185,172,304,50.0,40.0,10.0,4.0,1.586938277256479,BSk,14,1.0,62.2
2186,2186,172,305,,,,4.0,1.6632333867399325,BSk,10,6.0,62.2
2187,2187,172,306,,,,4.0,1.6632333867399325,Dfb,10,6.0,62.2
2188,2188,172,307,86.0,8.0,6.0,1.0,1.388570992599398,Dfb,14,1.0,62.2
2189,2189,172,308,75.0,15.0,10.0,2.0,1.586938277256479,Dfb,14,1.0,62.2
2190,2190,172,309,75.0,15.0,10.0,2.0,1.602197299153147,Dfb,14,1.0,62.2
2191,2191,172,310,75.0,15.0,10.0,2.0,1.7624170290684733,Dfb,14,1.0,62.2
2192,2192,172,311,75.0,15.0,10.0,2.0,1.6784924086366573,Dfb,14,1.0,62.2
2193,2193,172,312,75.0,15.0,10.0,2.0,1.8997482261387404,Dfb,14,1.0,62.2
2194,2194,172,313,75.0,15.0,10.0,2.0,1.9378957808804667,Dfb,14,1.0,62.2
2195,2195,172,314,75.0,15.0,10.0,2.0,1.96841382467386,Dfb,14,1.0,62.2
2196,2196,172,315,86.0,8.0,6.0,1.0,1.9378957808804667,Dfb,14,1.0,62.2
2197,2197,172,316,86.0,8.0,6.0,1.0,1.7853055619135034,Dfb,14,1.0,62.2
2198,2198,172,317,20.0,40.0,40.0,9.0,1.9378957808804667,Dfb,14,1.0,62.2
2199,2199,172,318,20.0,40.0,40.0,9.0,1.2054627298390417,Dfb,14,1.0,62.2
2200,2200,172,319,50.0,40.0,10.0,4.0,1.8387121385519551,Dfb,14,1.0,62.2
2201,2201,172,320,86.0,8.0,6.0,1.0,1.2054627298390417,Dfb,12,1.0,54.0
2202,2202,172,321,86.0,8.0,6.0,1.0,1.2207217517357662,Dfb,14,1.0,62.2
2203,2203,172,322,86.0,8.0,6.0,1.0,1.6937514305333252,Dfb,12,1.0,54.0
2204,2204,172,323,40.0,39.0,21.0,4.0,1.8005645838102282,Dfb,12,1.0,54.0
2205,2205,172,324,86.0,8.0,6.0,1.0,1.388570992599398,Dfb,12,1.0,54.0
2206,2206,172,325,86.0,8.0,6.0,1.0,2.2125581750210017,Dfb,12,1.0,54.0
2207,2207,172,326,86.0,8.0,6.0,1.0,1.0986495765621953,Dfb,12,1.0,54.0
2208,2208,172,327,86.0,8.0,6.0,1.0,1.2970168612192197,Dfb,12,1.0,54.0
2209,2209,172,328,86.0,8.0,6.0,1.0,0.3738460364691037,Dfb,12,1.0,54.0
2210,2210,172,329,86.0,8.0,6.0,1.0,0.5085831998169408,Dfb,12,1.0,54.0
2211,2211,172,330,86.0,8.0,6.0,1.0,0.39948119325556175,Dfb,12,1.0,54.0
2212,2212,172,331,86.0,8.0,6.0,1.0,0.3356984817273769,Dfb,12,1.0,54.0
2213,2213,172,332,86.0,8.0,6.0,1.0,0.3509575036240449,Dfb,12,1.0,54.0
2214,2214,172,333,86.0,8.0,6.0,1.0,0.3356984817273769,Dfb,12,1.0,54.0
2215,2215,172,334,86.0,8.0,6.0,1.0,0.7724964607546903,Dfb,12,1.0,54.0
2216,2216,172,335,86.0,8.0,6.0,1.0,0.4272526131075551,Dfb,12,1.0,54.0
2217,2217,172,336,86.0,8.0,6.0,1.0,0.3509575036240449,Dfb,12,1.0,54.0
2218,2218,172,337,86.0,8.0,6.0,1.0,0.3662165255207697,Dfb,14,1.0,62.2
2219,2219,172,338,86.0,8.0,6.0,1.0,0.6561379415579722,Dfb,14,1.0,62.2
2220,2220,172,339,35.0,54.0,11.0,3.0,0.4959182116426746,Dfb,14,1.0,62.2
2221,2221,172,340,35.0,54.0,11.0,3.0,0.4425116350042515,Dfb,14,1.0,62.2
2222,2222,172,341,35.0,54.0,11.0,3.0,1.2054627298390417,Dfb,5,5.0,55.0
2223,2223,172,342,35.0,54.0,11.0,3.0,0.3509575036240449,Dfb,5,5.0,55.0
2224,2224,172,343,35.0,54.0,11.0,3.0,1.9226367589837992,Dfb,5,5.0,55.0
2225,2225,172,344,86.0,8.0,6.0,1.0,1.6784924086366573,Dfb,5,5.0,55.0
2226,2226,172,345,86.0,8.0,6.0,1.0,0.5264362554360673,Dfb,5,5.0,55.0
2227,2227,172,346,86.0,8.0,6.0,1.0,0.6561379415579722,Dfb,5,5.0,55.0
2228,2228,172,347,86.0,8.0,6.0,1.0,0.3662165255207697,Dfb,5,5.0,55.0
2229,2229,172,348,86.0,8.0,6.0,1.0,0.4577706569009479,Dfb,5,5.0,55.0
2230,2230,172,349,86.0,8.0,6.0,1.0,1.3733119707027301,Dfb,5,5.0,55.0
2231,2231,172,350,74.0,16.0,10.0,2.0,0.8239871824216607,Dfb,5,5.0,55.0
2232,2232,172,363,74.0,16.0,10.0,2.0,3.3264667734798654,Dfb,5,5.0,55.0
2233,2233,172,364,86.0,8.0,6.0,1.0,3.5553521019302816,Dfb,5,5.0,55.0
2234,2234,172,365,86.0,8.0,6.0,1.0,3.189135576409569,Dfb,5,5.0,55.0
2235,2235,172,383,86.0,8.0,6.0,1.0,3.7232013427939705,Dfb,5,5.0,55.0
2236,2236,172,384,86.0,8.0,6.0,1.0,2.9831387808041825,Dfb,5,5.0,55.0
2237,2237,172,385,86.0,8.0,6.0,1.0,1.953154802777192,Dfb,5,5.0,55.0
2238,2238,172,386,86.0,8.0,6.0,1.0,2.4719615472648684,Dfb,5,5.0,55.0
2239,2239,172,387,86.0,8.0,6.0,1.0,1.2359807736324342,Dfb,5,5.0,55.0
2240,2240,172,388,86.0,8.0,6.0,1.0,1.2359807736324342,Dfb,5,5.0,55.0
2241,2241,172,389,86.0,8.0,6.0,1.0,1.2054627298390417,Dfb,5,5.0,55.0
2242,2242,172,390,86.0,8.0,6.0,1.0,0.4730296787976158,Dfb,5,5.0,55.0
2243,2243,172,391,86.0,8.0,6.0,1.0,0.5035477225910086,Dfb,5,5.0,55.0
2244,2244,172,392,86.0,8.0,6.0,1.0,0.8163576714732983,Dfb,5,5.0,55.0
2245,2245,172,393,86.0,8.0,6.0,1.0,0.6561379415579722,Dfb,5,5.0,55.0
2246,2246,172,394,86.0,8.0,6.0,1.0,0.4730296787976158,Dfb,5,5.0,55.0
2247,2247,172,395,86.0,8.0,6.0,1.0,0.6561379415579722,Dfb,5,5.0,55.0
2248,2248,172,396,86.0,8.0,6.0,1.0,0.8392462043183286,Dfb,5,5.0,55.0
2249,2249,172,397,86.0,8.0,6.0,1.0,1.2276561294643666,Dfb,5,5.0,55.0
2250,2250,172,398,86.0,8.0,6.0,1.0,1.4496070801862118,Dfb,5,5.0,55.0
2251,2251,172,399,86.0,8.0,6.0,1.0,1.1406797046531991,Dfb,5,5.0,55.0
2252,2252,172,400,86.0,8.0,6.0,1.0,1.1908140688182327,Dfb,5,5.0,55.0
2253,2253,172,401,86.0,8.0,6.0,1.0,0.8392462043183286,Dfb,5,5.0,55.0
2254,2254,172,402,86.0,8.0,6.0,1.0,1.6937514305333252,Dfb,5,5.0,55.0
2255,2255,172,403,86.0,8.0,6.0,1.0,0.6561379415579722,Dfb,5,5.0,55.0
2256,2256,172,405,86.0,8.0,6.0,1.0,1.1783864432068112,Dfb,5,5.0,55.0
2257,2257,172,406,86.0,8.0,6.0,1.0,0.8392462043183286,Dfb,5,5.0,55.0
2258,2258,172,407,86.0,8.0,6.0,1.0,0.4882887006943406,Dfb,5,5.0,55.0
2259,2259,172,408,86.0,8.0,6.0,1.0,0.8087281605249359,Dfb,5,5.0,55.0
2260,2260,172,409,86.0,8.0,6.0,1.0,1.0681315327688026,Dfb,5,5.0,55.0
2261,2261,172,410,86.0,8.0,6.0,1.0,1.2817578393225515,Dfb,5,5.0,55.0
2262,2262,172,411,86.0,8.0,6.0,1.0,0.8087281605249359,Dfb,5,5.0,55.0
2263,2263,172,412,86.0,8.0,6.0,1.0,0.793469138628268,Dfb,5,5.0,55.0
2264,2264,172,413,86.0,8.0,6.0,1.0,0.6561379415579722,Dfb,5,5.0,55.0
2265,2265,172,414,86.0,8.0,6.0,1.0,1.2207217517357662,Dfb,5,5.0,55.0
2266,2266,172,415,86.0,8.0,6.0,1.0,1.9836728465705848,Dfb,5,5.0,55.0
2267,2267,172,418,41.0,36.0,23.0,4.0,1.1749446860456487,Dfb,5,5.0,55.0
2268,2268,172,419,86.0,8.0,6.0,1.0,1.1902037079423735,Dfb,5,5.0,55.0
2269,2269,172,420,86.0,8.0,6.0,1.0,0.6561379415579722,Dfb,5,5.0,55.0
2270,2270,172,421,86.0,8.0,6.0,1.0,0.4654001678492818,Dfb,5,5.0,55.0
2271,2271,172,422,86.0,8.0,6.0,1.0,0.4425116350042231,Dfb,5,5.0,55.0
2272,2272,172,423,86.0,8.0,6.0,1.0,0.6256198977646079,Dfb,5,5.0,55.0
2273,2273,172,424,86.0,8.0,6.0,1.0,0.4501411459525855,Dfb,5,5.0,55.0
2274,2274,172,425,86.0,8.0,6.0,1.0,0.6866559853513651,Dfb,5,5.0,55.0
2275,2275,172,426,86.0,8.0,6.0,1.0,0.7629510948348752,Dfb,5,5.0,55.0
2276,2276,172,427,86.0,8.0,6.0,1.0,0.8545052262150534,Dfb,5,5.0,55.0
2277,2277,172,428,86.0,8.0,6.0,1.0,0.8545052262150534,Dfb,5,5.0,55.0
2278,2278,172,429,86.0,8.0,6.0,1.0,1.70901045243005,Dfb,5,5.0,55.0
2279,2279,172,430,40.0,39.0,21.0,4.0,1.3733119707027301,Dfb,5,5.0,55.0
2280,2280,172,431,86.0,8.0,6.0,1.0,1.4190890363927906,Dfb,5,5.0,55.0
2281,2281,172,432,40.0,39.0,21.0,4.0,0.8545052262150534,Dfb,5,5.0,55.0
2282,2282,172,433,40.0,39.0,21.0,4.0,0.8545052262150534,Dfb,5,5.0,55.0
2283,2283,172,434,40.0,39.0,21.0,4.0,0.698337614336746,Dfb,13,-1.0,54.0
2284,2284,172,435,,,,4.0,0.31280994888231817,Dfb,5,5.0,55.0
2285,2285,172,437,86.0,8.0,6.0,1.0,0.4882887006943406,Dfb,5,5.0,55.0
2286,2286,172,438,86.0,8.0,6.0,1.0,0.6561379415579722,Dfb,5,5.0,55.0
2287,2287,172,439,86.0,8.0,6.0,1.0,0.6561379415579722,Dfb,5,5.0,55.0
2288,2288,172,445,86.0,8.0,6.0,1.0,0.6561379415579722,Dfb,5,5.0,55.0
2289,2289,172,446,86.0,8.0,6.0,1.0,0.6561379415579722,Dfb,5,5.0,55.0
2290,2290,172,447,86.0,8.0,6.0,1.0,0.3662165255207697,Dfb,14,1.0,62.2
2291,2291,172,448,86.0,8.0,6.0,1.0,0.3509575036240449,Dfb,12,1.0,54.0
2292,2292,172,449,86.0,8.0,6.0,1.0,0.4577706569009479,Dfb,5,5.0,55.0
2293,2293,172,457,,,,4.0,0.4730296787976158,Dfb,5,5.0,55.0
2294,2294,172,458,,,,4.0,0.3814755474174376,Dfb,5,5.0,55.0
2295,2295,172,459,,,,4.0,0.4196231021591928,Dfb,5,5.0,55.0
2296,2296,173,225,86.0,8.0,6.0,1.0,0.5569542992294599,Csb,1,4.0,71.1
2297,2297,173,226,86.0,8.0,6.0,1.0,2.5635156786450466,Csb,1,4.0,71.1
2298,2298,173,227,86.0,8.0,6.0,1.0,4.165712977798137,Csb,1,4.0,71.1
2299,2299,173,228,86.0,8.0,6.0,1.0,5.87472343022813,Csb,5,5.0,55.0
2300,2300,173,229,86.0,8.0,6.0,1.0,6.462195773250954,Csb,1,4.0,71.1
2301,2301,173,236,41.0,36.0,23.0,4.0,2.5635156786450466,Csb,10,6.0,62.2
2302,2302,173,237,86.0,8.0,6.0,1.0,3.4027618829633184,Csb,12,1.0,54.0
2303,2303,173,238,41.0,36.0,23.0,4.0,2.7466239414054034,BSk,10,6.0,62.2
2304,2304,173,239,86.0,8.0,6.0,1.0,2.5024795910582607,BSk,10,6.0,62.2
2305,2305,173,240,86.0,8.0,6.0,1.0,1.96841382467386,BSk,7,3.0,54.0
2306,2306,173,241,86.0,8.0,6.0,1.0,2.0294499122606453,BSk,7,3.0,54.0
2307,2307,173,242,86.0,8.0,6.0,1.0,2.0141908903639774,BSk,7,3.0,54.0
2308,2308,173,243,86.0,8.0,6.0,1.0,1.96841382467386,BSk,12,1.0,54.0
2309,2309,173,244,41.0,36.0,23.0,4.0,2.349889372091297,BSk,7,3.0,54.0
